Size,100,500,1000,2500,5000,7500,10000,25000,50000
0,8521,91493,287398,2655866,15083824,35960168,70047743,550714057,3904363212
1,6286,95893,286071,2682196,14612114,36142734,68358136,555074057,4403836400
2,7612,84438,321131,2890184,14951963,36241350,65730417,564512587,4265031238
3,6705,89188,281881,3123665,14645009,35964707,67584780,567802823,4442085073
4,7403,85347,285791,3064648,14711288,40404396,68442574,534001458,4155699711
5,7194,80178,318757,3131347,14522228,38303841,66902707,589086414,3934967871
6,6704,79270,279645,3454504,14771073,35202247,68306523,551119697,3856388911
7,7054,99384,319246,2630722,14322341,35804840,66545957,514971167,4540833522
8,6984,89188,311912,2925664,14179934,36002422,67637650,561183379,3881875362
9,7193,92819,309189,2565280,14281553,37554162,68314624,560076460,4410644857
10,7682,94845,295150,2728850,14584247,35953253,67317287,531406914,4098695314
11,7124,94286,295081,2624856,14295801,36423496,70508418,541599593,4866228419
12,7193,80597,374001,2764888,15289647,36792120,66635144,519882217,3867056526
13,6635,78641,304998,2923987,15165958,36616958,66777621,562922784,4270732922
14,7193,86464,331189,3151880,14770165,35896123,67370366,536837585,4126189715
15,7054,81365,282370,3410085,14611485,36371605,66358502,553553327,4364051254
16,7194,82413,288585,3093911,14486958,35269575,67336773,542106853,3872564939
17,7054,83530,452294,2896679,14526907,38453791,66730408,566216791,3925131549
18,7263,88769,288096,2750082,15379323,37131620,66203593,521589844,4141075826
19,6635,88490,296268,2527776,15329597,36014784,66291314,545590341,4349669277
20,7613,76547,288586,3061576,14471104,35780186,68389075,502508638,3865224668
21,7054,90165,351233,2554386,14465796,37895408,66838523,549792150,4321572506
22,6774,83531,318687,2788564,14595212,36128905,67160842,545907003,4058206434
23,6635,82343,319525,2937746,14564202,35893608,67470450,512806009,3847211065
24,6635,109023,337195,2721656,14932337,36644406,68260637,507136759,4162646757
25,7054,85835,330141,2816221,14717715,35532737,68261964,533037018,3951535242
26,7264,102108,330979,2570449,14769886,36327185,68650423,512990461,3879799358
27,7124,95613,326509,2625834,14507771,35352686,66580738,529047247,4385921260
28,7054,82902,288656,2684011,15876386,35866510,68690232,531230704,4063261370
29,7613,89118,338313,2540068,14941626,35600554,67616838,565077257,4242933426
30,6216,216160,298293,2793732,14298385,38881291,67645752,552106351,4080558896
31,6146,92470,291867,2566747,14404544,36874185,67899416,547443238,4298605125
32,6985,96731,340547,2746729,15302148,35622833,66411721,555477463,4182950066
33,5727,97429,350185,2691764,14704305,36213483,67143382,532673353,3837904623
34,6635,97290,336846,2729688,14778756,35642179,67213852,521663528,4301570185
35,9080,97289,284255,2735834,14966770,35862041,66593659,533305977,4430982989
36,6565,101201,335169,2667040,15123144,36114378,67437484,517452988,4145788351
37,6705,95753,282230,2700354,14932128,35475956,67006492,521219405,4442413474
38,8241,92889,285582,2765727,16182153,35991736,66087098,528156559,4234079556
39,7683,78222,293334,2621573,14441771,37039639,66951247,568669489,4164642228
40,5797,106229,303741,2720539,14410761,36396538,66981978,533784952,3935119355
41,7194,90235,286699,2545446,14690895,36020930,67977499,537592575,4370897560
42,6076,94496,274827,2661662,14646266,35668300,66845367,530487940,4073891514
43,7264,96451,367995,3022045,15550086,36188060,67971214,554370615,3888930993
44,7194,99594,362059,2555433,14764578,35649652,66940631,519883895,4216234683
45,6635,95823,280344,2552710,14522926,36190855,67232709,543016750,4369993135
46,7124,100014,300877,2726265,14706610,37260198,66693672,520179115,3891632891
47,6635,100922,329024,2895842,14952521,34941459,66557061,570778705,3900516375
48,6146,94496,332585,2491947,14757873,36257134,67511307,530487941,3916752294
49,7124,99524,331887,2533992,15064338,35983705,66781462,552040980,3972456337
50,6705,102388,286490,2675282,14546881,36666825,68475679,,
51,8939,104623,303461,2750012,14842312,35533087,66796269,,
52,8451,94636,350115,2738977,14463630,37593063,67741645,,
53,9429,83531,295849,2656563,14600310,36765651,66589119,,
54,6216,100921,328884,2792127,14927588,36251686,68329501,,
55,7054,97219,334611,2572684,14757943,36237928,67403751,,
56,6705,107905,334820,2904431,14645149,35231092,66609862,,
57,6775,79829,283137,2730805,15338117,36112702,67849200,,
58,6216,79689,284884,2574360,14740762,35924618,68742404,,
59,9079,84927,289075,2577363,14696413,34942646,67815746,,
60,6984,89048,288586,2582741,14664495,37214452,67474081,,
61,6635,89187,289074,2960374,14580057,36978109,68588683,,
62,8591,87302,287049,2659428,14387853,37012680,67885798,,
63,9149,88210,281462,2675980,14910757,35069548,67159306,,
64,10895,87162,286211,2802253,14452036,37608848,71022382,,
65,9080,87651,284325,3072122,14762133,37377602,67197020,,
66,7194,80876,738295,2527496,14981017,36283534,69190158,,
67,6285,80179,293963,2876845,15233215,35643715,67115236,,
68,7054,79759,279017,2552011,17308487,35771246,68573876,,
69,7194,81365,314357,2571916,15084173,35574154,68257774,,
70,6705,82553,317709,2887809,14370811,35831589,67810927,,
71,6704,83531,290192,2898774,14698299,36950451,67043159,,
72,8241,77943,285582,2901638,14763600,37123170,67256874,,
73,7124,83391,290751,2720468,14550514,38058697,67285789,,
74,6705,81366,302484,2873422,14882401,38394636,67855277,,
75,5797,90515,316173,2520442,14227985,38401550,68526664,,
76,6635,81645,298153,2799948,14398818,35852332,68030649,,
77,6076,80388,294802,2679192,14513358,36128626,67002232,,
78,7194,80388,283836,2530919,15167704,36435789,68747782,,
79,6635,78641,316033,2967219,14416208,38997228,68971415,,
80,6565,79201,290122,2727732,14309909,35104538,71909929,,
81,6565,80457,312541,2617243,14924655,36633301,66563627,,
82,7962,79270,313868,2717117,14681187,36190645,70367059,,
83,6775,80248,289075,3370974,16310591,36397655,66750174,,
84,7054,88838,298782,2657472,14504837,36239953,67821404,,
