Size,100,500,1000,2500,5000,7500,10000,25000,50000,75000,100000
83,18647,30520,31010,35270,42464,43302,61879,74032,71728,93448,83950
84,20045,30521,30520,33873,50984,44140,96941,66280,77175,77105,109372
85,18438,30032,31010,35200,49588,46654,57830,68026,80737,82553,84020
86,18858,30521,30940,34851,51403,47771,57271,81086,71379,78362,88140
87,18578,30521,31010,35340,53499,43861,52451,66140,77664,95404,84997
88,19207,31010,31010,35271,40578,46165,49937,65162,189341,76477,91493
89,18159,31010,31010,35270,44769,52381,50705,68096,87652,84299,85486
90,19416,30940,31499,35340,40997,47073,59086,65791,85556,101689,100502
91,17740,31010,31010,35270,42114,45747,53010,65861,70052,77873,87722
92,19137,29403,30521,35829,61949,44769,59575,60204,79759,108813,80178
93,18368,29054,30521,35340,65721,44210,48052,66210,106299,124528,82134
94,24305,30521,30870,35759,42254,56711,52312,60483,116775,112026,81715
95,21371,30521,31010,36248,39670,43023,56293,69772,77943,122293,92470
96,22978,44280,30590,36178,40368,44210,51963,65721,90864,99245,85906
97,19416,34362,74452,35410,40508,54756,52032,66001,73055,122572,86185
98,18787,26261,33873,35200,43651,45187,50007,68165,73403,87651,101270
99,19137,25702,31428,36597,42045,45258,48261,67187,73474,101550,80178
100,19066,26331,31429,35270,40438,46236,51753,75499,76756,99524,84230
101,18997,25841,29543,35899,40438,55245,53988,84089,71449,91073,85137
102,19067,27727,30520,36248,121665,46724,51683,97709,71937,95404,79550
103,19136,26330,34781,36247,51613,64883,52102,77525,95963,124458,83601
104,19416,26051,30521,36178,45328,68165,53778,72425,68165,103156,86045
105,18787,26191,31499,36248,47353,68236,50565,71588,76896,84299,87442
106,19067,26121,30940,35759,45257,48121,49029,88350,70541,116916,81366
107,19626,27168,30521,36248,42464,44489,49658,67328,77315,97080,86046
108,19416,25911,30032,35689,43441,58179,68026,92052,70401,108883,86744
109,18997,25772,30591,35689,40159,46655,57760,66280,73334,125645,85346
110,18787,26051,30102,35270,40787,45187,58877,72356,78014,78573,89258
111,18648,26680,30521,35270,129347,47562,105671,65791,80248,134585,82622
112,18857,25982,30102,35829,40229,48750,62997,65232,67048,110280,83810
113,18508,26261,30521,35759,40508,48749,50985,68515,72636,118940,88280
114,18647,27238,31498,45187,40997,45257,62508,67886,120408,84160,83042
115,19067,26191,30032,36039,40997,50216,69772,66280,149951,100642,100991
116,18019,27169,30451,34921,44908,46794,99175,71588,72147,81156,100921
117,26331,27238,29613,34990,40927,54267,72426,68585,68166,117125,78781
118,18997,26261,29543,35270,40508,47632,56781,62997,73613,77664,96312
119,18089,37156,30032,34572,39460,53708,60134,65861,69004,113284,81575
120,19416,26330,30520,40019,55385,46794,84509,65512,127252,93029,84230
121,18648,27169,30031,35759,52940,46305,73334,69703,111537,100572,83112
122,18647,27168,38064,36108,40998,44698,60552,60064,91073,98267,89887
123,19486,25911,37714,35759,41556,44489,55594,67188,71588,81086,109652
124,18927,28565,29962,44838,41556,56363,62019,64674,79201,85416,104344
125,18508,26121,29962,35898,45536,45956,64744,65233,73124,92191,109232
126,18718,31918,31010,36667,47772,45328,52451,66489,68235,80877,79201
127,18438,27378,31010,35619,49517,82483,48680,65302,69213,79550,85836
128,19067,26260,30032,35829,40997,62020,52102,63416,73474,81156,90096
129,18648,27168,30032,35270,41556,60552,49518,70470,67956,89886,105251
130,19067,26261,30032,35340,39460,76687,55734,62020,91353,76128,84927
131,19276,26190,29962,35340,40229,53639,49029,65092,93169,80178,84508
132,19067,31009,29543,35270,40648,47422,57200,68306,71168,87931,93658
133,19206,27727,29962,36248,40368,57480,51403,69632,99734,84508,91283
134,18648,26260,29543,35829,43511,45327,74312,89188,72007,88210,86534
135,18927,26121,30032,36248,40509,47632,61741,71239,69492,78083,90096
136,18718,25842,30032,35899,40439,47352,53219,71867,89468,98896,106299
137,19625,27308,29613,35828,40369,44420,51543,72077,81156,93727,84090
138,18857,25981,30032,36877,44419,45817,53359,64813,71448,98617,108883
139,18927,26679,30032,35759,40438,47772,50146,75639,71937,94845,87232
140,19556,26819,30032,36038,41067,44279,59994,62020,71937,79270,91632
141,19137,27169,30032,36248,42045,46306,55315,91283,68514,84229,92540
142,18997,29334,30032,35619,41067,51054,65372,63276,68584,78852,94147
143,18997,26260,30032,35759,44769,54267,53359,73264,92331,113424,113982
144,18788,25981,30032,37155,40508,60483,54058,61251,74731,79759,85906
145,19206,26330,29543,36108,50565,48191,62439,86115,70610,82413,89048
146,19067,31010,30521,35829,40508,46375,57689,66210,69702,115658,80667
147,18927,31010,37924,36038,130325,44909,49029,84997,72007,76826,80597
148,18717,30730,38203,35759,44768,57620,51823,63835,69004,83810,84299
149,19067,29613,38134,35270,58108,46305,50077,69702,76546,93379,101899
150,18858,30521,30032,34293,54756,44560,65302,64394,68584,79829,84927
151,19346,30940,31010,35201,46724,48749,50635,74941,74521,74731,84998
152,18648,33454,36736,36178,44489,45886,69493,63976,70610,89048,84997
153,19137,34362,30101,45886,41416,44279,48889,65931,72147,104763,92611
154,18997,33943,29682,36248,41067,49029,50426,60483,96801,85556,84439
155,19067,30800,30032,35689,39042,44559,84858,80458,82902,76965,98966
156,18718,30521,30032,36178,40718,44909,62020,61531,73893,102039,112165
157,18508,30521,29613,35759,42603,46375,48959,75499,72077,112026,80458
158,19206,30451,36247,35969,40997,44838,49168,67187,119988,95125,85696
159,18997,30521,33803,42115,39600,46095,49518,80877,69702,76687,86814
160,18648,30520,29543,34990,40508,47702,60273,66350,71518,97289,93378
161,18578,39041,31010,35829,144572,45188,109582,69214,73823,75010,91632
162,18997,30591,33734,35340,41626,45187,59017,72426,79830,110001,86813
163,18788,30521,31010,37226,39181,55804,57131,73194,68654,81366,84020
164,17600,29334,30521,36667,51962,44838,50146,62997,71867,119709,84509
165,18647,31010,29962,35759,40439,45327,48540,69074,71937,77874,93937
166,18997,31009,30451,35200,42883,48051,75708,64883,75359,77873,90655
167,18648,30871,30521,35899,40438,45467,54197,87022,71797,111957,90375
168,17740,31010,30521,35828,40438,45258,64394,91982,70261,117544,83391
169,19486,30591,30521,36248,38972,52451,65791,65652,69912,167830,127043
170,18787,30800,31010,35829,53568,46166,58737,76617,71448,160775,84858
171,18578,31010,31009,35759,43301,43372,62648,70679,109722,134655,84508
172,18648,30452,58109,35479,41416,44908,49309,84928,67398,140173,85975
173,18647,31009,38693,35759,41346,44000,48750,64883,74451,120617,81575
174,18997,29543,37714,36248,40439,47353,67607,81156,73055,99036,98826
175,18648,29543,31010,36807,43511,45747,52102,65442,81645,146667,141220
176,19137,29543,30940,36388,40439,43790,55943,72146,81365,113144,91982
177,18927,29544,31010,36178,40648,44839,105811,153372,81016,113493,94985
178,18997,29613,30032,36248,40927,46305,59296,67188,74033,172649,87302
179,19067,30032,29962,36737,51543,44140,77594,76966,70401,162522,103645
180,19136,30521,30032,36248,40648,57759,57690,75429,71029,124528,96312
181,19067,30521,31498,35829,40369,54756,50007,68725,69074,95055,84788
182,18997,29054,31499,35759,39670,55873,52521,62368,67327,152115,88629
183,18788,29334,30940,45467,39600,45746,50147,65791,70471,127322,89328
184,18997,29124,30102,35899,43861,45328,49587,61880,68864,96382,97779
185,19067,29543,30032,35270,39530,44489,49029,67677,72915,81994,103645
186,18508,30031,29543,35200,39111,49238,63277,61949,67397,124458,103995
187,19067,29613,30102,35201,39601,46375,61531,71378,70121,115030,89118
188,19206,31009,29962,35270,50635,43790,65232,65651,70051,81505,84649
189,18439,30311,29613,35689,38972,45257,49657,67188,73334,111328,83391
190,18857,30940,30241,34782,40368,47563,64185,77734,70121,86744,83042
191,19067,29683,30032,34851,39391,52940,52870,67676,221818,97638,79620
192,19137,29333,30451,44978,40369,51124,57409,64115,74800,77105,84928
193,18647,29613,31010,44280,42464,45048,51124,67048,79061,98756,108604
194,19416,30032,31009,35689,40299,44839,61042,61950,72287,97849,82553
195,18717,30731,31428,36248,40578,45048,55035,79620,68794,100991,83182
196,19067,45397,30451,35829,40578,54756,50426,61600,70261,110211,85556
197,18787,33804,37225,34712,88350,45676,49448,64394,71029,98756,135842
198,18927,32896,37994,35340,39949,44909,61042,62857,69563,80039,112026
199,19136,32407,29543,35339,39112,47144,49728,64325,92540,77036,87372
200,19207,32686,30032,35759,39600,45327,49239,77943,77734,119150,84020
201,19066,32895,29892,36457,39600,44768,51194,72007,73892,75848,88070
202,18927,30032,29962,35689,42533,56223,50635,64813,75709,141779,83321
203,18229,27588,29403,36248,40089,44838,63975,68864,74102,81575,87442
204,19136,27658,30312,35969,40858,44280,63905,88699,76407,132978,93448
205,18927,27168,29822,35340,40159,46654,76966,65303,76198,155398,81576
206,18788,26261,30312,36317,40369,44978,48750,66978,101969,119150,79619
207,24375,27238,29822,36108,42813,45327,49168,66698,92261,80318,83042
208,18997,26679,30032,36317,39601,45187,69003,63416,78363,95893,123061
209,18648,27447,30521,35479,40089,44769,58318,86254,78153,127531,149322
210,18718,27168,31988,35759,39880,44839,49448,61321,69772,78572,186897
211,18927,25772,30242,35829,55385,49099,48820,68724,83880,77175,115937
212,19695,27238,30102,37086,40438,45257,63695,68165,79550,95892,170344
213,18508,26540,30591,35759,39041,45817,64325,63836,77035,96941,123689
214,18648,26190,30032,35200,39460,52032,80178,62718,79899,94426,131442
215,19136,25632,31359,34781,41137,44768,52800,64464,71937,89607,184801
216,18927,27169,30940,44349,52451,45537,64324,63207,76896,102458,163080
217,18787,27378,31010,35689,39880,55804,56502,65791,77594,91074,95334
218,18508,27168,31010,35270,38552,44000,62997,65860,75709,109162,118801
219,19067,27588,30800,35270,40438,44839,59156,74033,96312,80458,129835
220,18508,27168,30102,35829,51194,45677,58947,62997,80807,92540,126903
221,19137,27448,30101,35200,39530,45606,56851,68585,79061,116845,111188
222,19067,27239,39042,36248,39530,45188,61042,62020,84509,156236,115448
223,18997,27308,38483,36108,40508,45327,54407,67258,71937,112026,122642
224,19067,25841,37784,35898,39530,46305,50216,73962,116427,130115,110210
225,19136,26121,30032,35480,44490,44769,47842,66489,73823,93797,100083
226,18648,27728,30521,35829,41835,44350,65372,61251,81505,110141,109931
227,18997,27169,31498,35340,40438,44769,71099,68165,76477,83531,111747
228,19066,27169,30032,35898,40438,44350,59156,63416,113981,89607,112585
229,18717,26750,35409,35340,52522,126134,58178,64743,110630,154421,130744
230,19067,27238,36597,36248,39531,101201,63417,64883,181309,84649,96801
231,18787,27168,31219,45118,40159,44698,52102,64813,73822,108744,85835
232,18438,27588,31080,36178,40508,45816,50496,62509,75359,107068,83391
233,19136,27238,36667,35829,40159,44769,49657,72146,70331,103157,89188
234,19137,27518,30521,34781,43372,46165,53289,61530,88001,96382,112235
235,18299,27168,29613,35270,40020,55873,47632,67677,89049,101760,110140
236,18718,26400,29612,35130,40019,44489,58179,60064,78293,84718,108814
237,19486,27238,30521,35270,41836,44699,59156,66419,77594,102249,115170
238,18648,27098,30102,36248,110769,45048,56223,66280,69912,91562,98127
239,19695,27238,31009,41905,40997,44210,50984,85417,72147,132141,120617
240,18997,27867,31010,40857,40020,44001,57619,68654,71029,102388,91074
241,19765,27239,30102,45188,39600,44629,95823,79968,72426,90654,122014
242,18089,26820,29613,34851,39600,44838,49588,64394,72775,126972,148274
243,19136,26679,31499,35759,42883,44349,50007,66280,108884,116566,117335
244,19416,27378,30102,35270,41207,45607,50565,62439,69073,88839,108743
245,19066,27098,30032,35690,40508,46724,98477,66140,72845,123620,116356
246,18717,27169,30032,35340,40159,44768,54826,66769,76127,106649,122712
247,18997,27169,34851,35340,90655,57200,50566,71379,78083,101689,103087
248,18787,27588,33384,36597,39950,46445,49658,76896,91842,84718,110839
249,19486,27099,35061,35829,40369,45258,49728,82622,74731,99595,124947
250,19137,27239,34851,36457,39949,47981,75638,73544,74730,109442,108325
251,18997,27238,33943,45187,40229,49728,142896,70191,84857,102108,145690
252,19067,27587,34502,36248,43022,44629,72496,63556,70610,139823,168947
253,18229,26191,33315,35759,41486,46096,71448,68165,75290,90305,159729
254,23118,27658,33385,35759,40228,43441,63487,61810,77664,105740,119429
255,18578,26190,34153,36667,40718,45327,55175,67677,79690,109162,117265
256,19626,27378,33873,35689,146598,45746,84788,64325,69003,113423,127321
257,19416,26750,34852,36667,41835,44350,76895,68026,72147,143385,115100
258,19556,27518,33385,36318,39251,44978,65791,60762,75220,100153,144921
259,19207,27657,33803,36528,40020,55315,58178,66839,70191,75499,96382
260,18927,26051,34363,44908,39880,45118,67817,70610,69493,112516,89188
261,19067,26261,34852,45956,42743,44001,61531,68166,80109,102877,89747
262,19137,26540,34851,34711,43441,46305,63905,62090,73473,105042,108115
263,19416,27099,32895,35270,40090,44419,49517,80807,71658,103366,83671
264,18717,26539,34781,37645,39950,44629,49518,70470,75918,117055,85207
265,19136,27588,34711,35829,65791,55874,48470,84649,71868,79061,83530
266,19277,27448,34292,35270,40857,44349,63905,85906,68585,121245,81576
267,19346,27658,33803,34921,40648,44489,52241,102388,71378,82623,135284
268,19626,35619,34153,35270,41835,65791,49867,115309,80108,108953,105811
269,18229,27238,34432,35271,40648,47213,54896,83461,77245,86255,95404
270,19417,26190,34851,45327,43511,46235,61042,175513,83042,93798,85207
271,19695,27657,34991,34851,40648,50635,48610,94007,75429,85347,92121
272,18229,27658,33454,34712,40438,45676,49238,125994,96312,110210,98547
273,19416,30032,35061,35759,40648,44978,66698,126484,90096,82622,116915
274,18997,27657,35270,35759,54477,80528,50495,94496,75290,106230,87163
275,18578,26121,34712,35340,40857,44908,49098,87931,74242,80598,108255
276,19137,27238,34781,36248,41067,44699,50984,121175,70121,92541,94007
277,18509,27308,35270,36178,40368,44908,49029,76686,69493,110560,106230
278,18019,27238,34781,35689,39949,44490,49099,124668,81506,82064,87721
279,18578,27588,33803,44000,43441,45118,48749,68864,72915,136821,95613
280,19136,27238,39950,45328,40368,45816,49937,105042,70959,122083,108673
281,19067,27727,36527,35340,40788,45187,48540,67258,77943,82413,109652
282,18927,27238,31429,35130,39879,44768,49588,87512,73683,79131,116985
283,19206,27518,30520,34851,145620,66489,49029,65791,71867,79899,85696
284,19136,27168,31498,35689,40788,43791,92959,94496,74661,101969,89677
285,19416,27727,31010,35270,39880,44699,61600,67328,68165,95822,139404
286,19276,27308,30940,34292,39600,47632,60972,106229,76826,117893,125925
287,19137,26401,31498,34781,38972,44210,49658,64883,69632,91632,86534
288,18159,26679,31010,39390,42394,44629,68585,71168,69911,119569,97778
289,18927,27517,31010,36248,39879,57689,48959,157423,70610,84578,92052
290,19136,26260,31499,35689,39950,43372,78851,85626,74591,114890,83042
291,18647,26470,30940,36737,40927,44419,71937,81157,73822,88210,85835
292,18857,26260,31009,35689,60064,46236,61600,160357,72705,113492,98896
293,18788,28147,31010,34851,40229,43651,50007,79759,74801,85626,89258
294,19136,27588,30521,35689,40019,45328,53429,88699,73753,107906,82902
295,18648,27587,30521,35200,39880,47982,50216,62509,71867,107905,82972
296,19416,33385,30521,35759,39600,45327,50844,71867,78921,84439,85347
297,19137,33874,39391,35479,44000,45258,48750,63905,79410,108534,85067
298,18648,33455,39111,34921,40369,56222,60483,74032,96522,90445,102039
299,19416,34292,38692,35549,39531,44350,53848,63416,102108,95404,86744
300,18996,34222,31429,37156,39531,45188,51613,67398,71937,97499,90166
301,18578,28076,31010,35270,42883,44209,51055,61461,82483,109581,90375
302,18718,27448,31708,35270,39251,44559,74941,66001,94217,79829,85626
303,18089,26260,31499,34851,39461,44629,95893,60133,90655,115099,84229
304,19416,26051,30451,35270,42813,56852,76826,65931,72146,107906,84858
305,19485,27588,30870,35060,48331,44001,53708,66769,100223,76197,85276
306,19207,26330,31290,35270,44210,44350,60553,67956,96382,123969,81854
307,19486,27657,30940,35619,39880,47352,67187,62020,83042,93937,88420
308,19066,26191,29823,35759,40089,44978,50635,63905,101061,108255,95125
309,19206,27168,30800,45816,40369,47283,49098,70191,78223,103436,90724
310,18997,26261,30312,35689,51543,46794,70750,68235,79131,90655,84369
311,18927,26749,30521,35829,40997,44908,67677,61530,69702,103226,89118
312,18508,26190,31010,39251,39251,43860,121105,76127,72915,136470,88838
313,19206,26260,31428,36178,40159,46026,59505,75499,82972,153582,85765
314,18578,34852,31359,35759,40019,56222,61531,66210,76127,79201,84019
315,19486,27238,31429,35759,41137,43861,49029,60552,72636,116356,116357
316,18648,26260,31498,35829,40299,76687,62508,67817,72426,81016,117684
317,19067,26191,30940,35829,40369,45677,53010,60552,71518,124249,86255
318,19276,27238,30381,35689,40019,44490,74032,66280,89188,89258,88560
319,18508,26331,30521,45537,39950,65861,61531,61181,83041,84858,96312
320,18718,26260,31010,35689,43721,44280,80108,66210,82902,103086,85835
321,18228,26190,31708,35829,47213,43930,103505,61531,93937,89607,79480
322,18927,27168,39949,35270,40857,47353,59156,71379,105531,112097,83391
323,22000,27448,38622,36736,39391,44838,54267,62928,89118,81086,83600
324,19136,27098,38413,36248,91563,45188,48960,69213,90235,78432,84928
325,19346,26051,31010,35200,41416,67677,48191,61740,97080,85836,96382
326,19485,27099,31010,36318,40578,44978,80668,66140,82832,90585,87232
327,19136,27378,30032,34781,39111,44349,78782,63346,82483,105112,97150
328,19626,26679,31009,108883,46025,46235,60622,66629,75220,73474,87861
329,19416,27169,31010,44001,43511,44001,56782,62369,104553,99105,135353
330,18788,26190,39600,36178,40229,44768,58667,68166,95893,79340,133259
331,18997,26610,40578,36038,40648,61042,70680,61950,79620,98617,122153
332,19067,27238,31010,35690,41416,43302,49937,79968,81505,82065,96172
333,19416,26191,31778,34851,117893,45676,48750,61460,75290,90794,124947
334,18648,27308,31918,35759,40648,46375,78642,70679,71867,91563,88909
335,19974,27168,30242,43721,39601,43302,52381,62019,86115,106648,175583
336,18997,26679,31289,35690,40648,43930,76337,64673,75289,80318,167411
337,18788,27587,31428,35410,39740,55455,56991,65372,95264,77105,126763
338,18228,27098,30730,45606,42114,44210,61251,67048,79969,78781,93658
339,19067,27727,31289,36248,40090,44000,66769,62997,81924,85347,99664
340,18997,27378,30801,35271,42534,45677,65931,82483,70471,100992,84788
341,19137,27238,30870,34781,40508,44279,64813,76477,71867,77665,154909
342,28146,27517,30241,36527,135144,44349,62439,65721,71379,75779,82623
343,19137,27587,31290,34781,40858,46445,57619,62997,79270,84508,80178
344,19136,27028,31289,35829,39111,43442,50077,65511,72565,115938,86045
345,18718,27658,31219,36178,39530,45607,47981,63556,72077,78153,83391
346,18997,27169,31708,36318,39461,45956,54687,66349,71937,83042,92121
347,18647,27797,31917,45398,43302,45048,49937,69562,104832,98128,80737
348,17740,27727,31498,36248,40578,43790,63696,63905,84369,99944,88420
349,19066,27657,31499,36318,40438,46655,50914,61041,103016,123480,85836
350,18368,32895,31010,35550,41136,44489,62788,68655,87023,100153,86744
351,18928,32476,30521,35689,56781,45118,76966,60832,72076,106299,81435
352,19137,31010,31499,35339,40718,45606,49658,64325,78432,80528,91074
353,18648,27658,31010,34851,40509,46095,48819,61950,78363,116427,106019
354,18927,27657,31010,35270,42604,44978,51124,64184,75010,82763,91493
355,19206,26261,31009,34851,39950,46095,48750,69003,74032,86255,124947
356,19136,31918,40858,35759,43791,43721,49518,65232,97290,105531,127811
357,18858,30800,31010,44908,40020,47632,48610,61042,75779,73963,85556
358,18927,27098,31080,36248,39531,55873,71518,61880,77385,106160,156445
359,18648,26190,30800,35829,40648,43302,84019,74800,69214,76128,90515
360,19067,26680,31498,36108,80737,44349,56292,65093,134376,104553,120197
361,18927,27657,31219,36178,40019,49588,48190,62579,74312,75010,133188
362,19137,27169,30800,36178,40020,44978,52172,64813,74870,76687,113632
363,22070,27588,30731,35828,39461,49239,49518,60553,72147,82273,126763
364,19136,25911,31359,37086,39880,61531,79340,64813,98268,126973,90096
365,18927,26750,31219,35759,43022,66908,79061,60552,80039,75150,148973
366,20045,26680,30730,36178,40159,44838,51055,65791,83950,83181,95404
367,19137,26261,31498,44839,40369,48610,47981,59575,75360,76407,109303
368,18019,27517,30521,36737,39530,50146,53080,63975,73473,114750,97779
369,19066,27727,30521,43232,54965,47632,50286,61042,73752,94426,85416
370,19067,26540,31010,35829,40020,55874,50077,64185,73404,98338,92750
371,19276,27658,31499,36387,38692,57341,48750,58108,75499,89398,115519
372,18997,30451,40089,35690,40159,52521,51963,63137,103436,78991,92541
373,19067,27657,38273,35550,40229,47493,49378,61949,83880,79131,96312
374,19206,26191,39041,35759,44768,46306,75499,65302,77176,100223,108115
375,19067,26750,31010,35689,40159,44838,110420,61042,73264,80038,117893
376,19276,27169,31499,35829,39530,56083,51892,63416,71518,76896,85906
377,18927,27169,31009,37155,40578,45187,71798,60902,84788,103296,94845
378,18229,28216,31498,36178,50775,45886,54756,63416,78362,96312,100153
379,19067,27518,30521,35689,40647,73474,49797,65791,78502,92610,122223
380,19416,27239,30521,35619,43930,46306,50636,78641,75429,129277,104343
381,19136,27168,30451,36178,39181,261418,47771,61461,70960,88350,118592
382,19137,27518,31010,36178,40019,49657,50985,64395,71449,75220,113493
383,18858,40020,30032,45886,51404,46584,49029,68166,70680,146458,97150
384,18997,33594,30032,36248,43441,44908,50566,65581,72915,96871,99664
385,18648,36737,29613,36457,40369,51263,49308,62997,128439,78992,85347
386,18648,36667,30521,39041,43791,53289,83321,64045,71798,86325,113144
387,18927,27239,30521,44698,53359,47004,48260,62438,71867,129347,92470
388,18578,27098,31009,34712,42044,47213,50146,66699,70750,110769,89188
389,18717,27727,30031,34991,40089,45328,49099,69982,72007,83810,108255
390,19137,27587,30591,35410,40089,45467,67537,65372,73893,102178,152465
391,19486,26191,30591,35619,40228,45817,74661,75360,82204,88140,95125
392,18159,27029,31499,34851,56642,44350,61460,64883,76197,77664,111397
393,18717,26260,30591,35201,40019,43861,48959,61880,74033,94426,90794
394,18997,27028,31010,35270,39949,44979,52032,65233,99664,78153,92051
395,18438,27169,31010,35759,40020,44280,59854,63835,71308,154560,89747
396,18508,34362,31010,35829,70470,44490,48540,65860,72776,81436,124667
397,19206,32895,39251,35689,40578,46724,48959,59645,74102,108884,120127
