Size,100,500,1000,2500,5000,7500,10000,25000,50000,75000,100000,250000,375000,500000,625000,750000,875000,1000000
0,6635,8451,19626,54059,101971,127324,254718,676641,1560927,2006457,3754144,8479248,13639405,14373598,19601295,19557015,21266499,30342771
1,3283,10476,20394,44770,115870,129839,315691,500147,1232384,2734991,3783128,11767677,10153391,14255424,15511275,21123949,24785412,28843725
2,2375,8591,22979,48541,94498,126277,193675,431282,1090393,3087630,4134160,8991338,11408752,12755749,16249728,19349022,27889176,26696394
3,2375,9149,20325,45258,92123,259957,185294,500077,1597105,2579241,3592247,8602242,10511127,12590850,17125423,19127759,22070885,28579019
4,4750,9499,18718,56992,91145,171395,179776,604005,1553732,2582453,4236690,9384277,10217297,12868476,17057744,19282671,23066709,26489379
5,3352,9499,18299,44840,91565,131026,184735,619090,1524468,2664659,3271038,8715946,10869004,13661616,17361353,18665466,22116632,32693555
6,2375,8101,19067,45119,91984,135846,323793,780848,1404547,2933346,3074569,9830574,10677564,14686426,18102739,19396097,23384915,24051011
7,3282,9149,18578,46166,89260,171255,211695,521729,1144661,2078674,4467942,8241711,12716846,13798439,18766947,17420651,23379956,26987012
8,4400,9429,20604,45398,92542,134169,202615,751792,1472296,2201110,2962191,9766528,9994497,13195203,17625151,19429551,22479886,25144338
9,2375,9289,19696,45887,90657,157147,206736,615319,1350908,1925648,2978534,8939514,10534525,14079837,18816397,20565622,22129552,23617145
10,3353,8521,20534,45398,247944,169440,271690,514256,1231546,1948906,2728286,8907666,10506797,14866413,17365194,19663736,22863605,23427102
11,2794,8661,19417,44630,96104,145693,185294,532973,1425919,1868865,2559405,9421992,11541385,15174560,17694365,21143923,22921086,26795153
12,3283,10057,19487,51126,90587,132493,182430,788809,1363759,2455059,3378387,8793054,11443464,14591649,17173614,21167321,23073833,24952409
13,1955,9428,19067,46306,93241,144995,180265,594645,1248308,2628271,2933066,7997609,10759210,15116381,17936023,19423615,25582672,23630345
14,3282,9149,249550,48681,91076,143877,188646,532275,1064690,3946143,2642030,7863719,10341059,14719602,16677797,19251590,22855574,23916284
15,2375,9638,18578,44630,89679,150233,348937,420526,1447850,2953880,3047330,7680870,10348811,13942735,18243473,18339439,26296680,25380059
16,5797,9150,292783,45118,91215,221264,236629,806969,1215063,2279544,2589997,9930311,10150667,13474646,17852211,22670278,23765142,24138386
17,2794,8940,22001,45678,89678,175516,190393,765552,1347555,3925818,2333183,8675577,10744264,13842720,16702591,18773235,22968929,25661946
18,2934,9009,24375,179427,89888,147648,194933,501055,1543116,2184487,2496127,9513627,10011120,14493380,17130591,17776572,23410338,24417759
19,2864,9149,23328,49099,90936,145344,256954,539958,1187614,2802390,2545646,8947756,10750969,13393558,18829457,18291666,23176153,22241862
20,2794,9149,20534,49169,89609,164481,188926,606309,1243698,4209172,2447168,8668104,11125747,13821767,17913883,19579575,23190611,25352331
21,1467,8870,23467,46306,88212,142271,178380,723366,1667508,2504579,2947314,8368965,12160196,16279131,17408218,20512890,23102399,25526171
22,1815,8451,22979,45678,124391,226921,196329,533742,1228682,3911151,3092240,8912765,9487156,14635930,17807372,17491542,24756288,24212559
23,1886,9429,19556,46097,91285,134238,177542,566498,1254105,2565482,2782345,9459358,9811717,14383097,18737893,17609716,22399846,25290450
24,3352,9220,22420,49239,87234,131724,300396,667771,1731065,3126183,2931041,29511071,10372908,14093038,17844179,19269471,23209259,23898404
25,2305,9010,19486,45398,88282,138290,176494,665117,1184331,2879916,2693574,10282950,12185549,14195568,18314503,18712261,22215879,23231191
26,2864,9009,20953,45817,86256,133191,171535,456216,1151854,2869021,3014783,8127168,12351706,14257309,17501109,19077123,23529072,23447217
27,3352,9080,20464,45887,84371,130258,176145,588150,1401963,3369726,2941378,7895987,11398555,13066412,20220805,18497284,21889920,23643057
28,2793,11524,19696,45817,83323,187180,239492,968237,1202352,2440322,3235418,8496848,10346716,14918306,17497268,19666949,23021730,24903519
29,2375,9010,19417,57690,85837,139407,201428,713518,1111416,2927339,3175632,7612843,11129380,13790826,18668818,17388942,21988539,23777716
30,2864,9010,18998,53849,91425,139198,204781,560631,1562324,2432360,3056619,8320424,10124336,13102940,19564628,17173685,23908530,23154084
31,2864,8940,22350,46515,84231,145343,214908,633757,997361,2899402,2599006,8675019,11610669,15796864,19742029,19085993,22674679,24647334
32,4750,10616,29404,45817,84859,142410,221403,696337,1215412,3092589,2702095,7410855,10819835,14244319,17868065,19423546,23731617,24806227
33,2794,9079,27099,56363,85418,139127,355782,609941,1602972,2903593,2950877,7685130,11612066,14456921,17449704,17596237,22044624,23438557
34,2933,8940,21442,44699,119641,171466,190812,539539,1046531,3073591,2881383,8138343,10706409,15126648,16333679,19170992,24860703,24505482
35,2794,9359,19975,45189,92751,173770,183618,813045,1104571,2596981,3239748,7425593,10471177,14140321,17792774,17808420,21991962,23079073
36,2864,9499,20395,47004,86396,144785,202406,663790,1567980,2625966,2731988,8677742,10256619,14938421,16719563,19243419,23304945,24740015
37,2864,9568,19137,46865,87513,140595,277697,656456,1016708,3386210,2515893,7391509,10289445,15451839,17942868,17387125,22317291,22750671
38,2793,10546,19905,47214,91564,141572,181173,551622,1198720,2347850,3060740,8210491,11412244,13571379,16979450,18418920,22267214,25263491
39,2374,147788,19695,52801,89120,137382,185433,684882,1576780,2456037,3176610,7280948,10233570,12790462,17847252,17759739,21840472,26386989
40,3352,8521,20394,47144,89539,140245,182640,764085,1346577,2850372,2914488,8299890,11432779,15089282,17138414,17817570,22995539,26295984
41,2864,11943,22419,55456,92473,214558,179776,1460352,1205354,2404004,2679116,9062509,11860499,14664216,19722264,18403345,23181532,26456413
42,2444,9638,27239,50916,98339,169090,322886,542473,1589981,2452825,2776478,7715652,10151854,13431343,18379318,19249915,22150576,23342872
43,3212,7963,21372,50915,91285,141712,220704,632849,1672676,2669408,2922031,6969237,10643341,14776035,17658117,17859964,23124610,23339379
44,3353,11803,18299,194164,91984,133470,214908,472490,1306837,2614651,3001792,8977650,10076982,13783493,17265947,18495678,23174477,24449538
45,2794,18998,19486,50427,90656,129769,203872,448952,1440098,2174988,2762859,7736186,10215690,14769260,17983516,17562084,21719573,22713583
46,1816,9149,19556,46167,118803,128512,278884,677270,1185170,2284083,2602359,8533237,10532430,15589429,18027378,17676696,22963621,24827600
47,2375,9010,19626,47842,116918,252344,240820,570270,1150248,2679605,2757899,7043550,10061197,14650457,17347245,18300536,21840053,24086841
48,2375,9429,26261,46236,111120,150512,231321,611966,1465939,2302871,2549697,9041555,9889243,14666032,17624732,19126712,22799769,24713266
49,1886,9639,25283,44839,92472,136753,230413,599185,1178814,2902056,3015482,9514813,10351955,13927929,17876516,17120884,22066764,22830152
50,2934,10057,20883,44839,92612,136963,192069,561260,1057426,2271930,2623312,9620347,10692789,13494831,16488942,18128861,22912566,24766207
51,2864,10337,22489,64884,91076,133191,298929,482826,1441914,1942760,2725492,13537853,11070293,15140477,17829442,18834558,21851158,25715167
52,2864,16762,19626,45398,97292,139896,193186,494350,1438840,2294420,2877960,8007527,9624677,14203949,15761594,19571124,23383519,25772509
