Size,100,500,1000,2500,5000,7500,10000,25000,50000,75000,100000,250000,375000,500000,625000,750000,875000,1000000
0,5238,23047,57689,147994,359125,610625,772587,2647763,6273795,11809576,13273315,46613083,81176964,114280039,179760047,225576800,347229108,358382527
1,4749,23117,57200,148972,340337,697787,763158,2362530,5735108,10188973,14294119,44154870,74620868,113210695,182557411,216015562,462587992,363341836
2,4260,23467,58108,148622,369252,606574,834188,2346675,5509311,9611384,12871168,38311368,75052419,120501803,173080402,227885412,405907179,371042215
3,4679,22489,58667,149671,335519,600149,765953,2314059,5566999,10430206,13718974,39121879,71924287,113943892,162879347,225698184,362563098,385762159
4,4819,22279,58387,149252,337684,609437,764555,2306726,5728683,10392072,14135858,39867158,75773742,112823005,162115071,218744271,388977869,386320263
5,3841,22420,58527,147784,337684,598681,767907,2585674,5509241,9658457,12834781,39031923,73143580,116427387,166247316,227924105,381756393,348895182
6,4750,23536,56223,147994,354376,600148,771190,2585604,5392675,9817835,12766755,39180546,70734955,113655237,160081634,229213379,336360925,342931832
7,4190,23397,56781,149181,381125,603292,775730,2572474,5551355,9247369,12667300,38906418,71632837,120804216,166606021,220638654,330266343,358509080
8,4749,22489,57899,148064,339220,609158,779921,2674861,5464123,9453193,12661922,40045673,70929254,116348326,162707397,214821412,372617208,349671331
9,4819,23257,59086,160985,339640,694854,755965,2310986,5513361,9322449,12557160,41311970,72868544,114510306,163967548,228478995,382265328,376003829
10,4260,23397,57689,147017,350046,608529,762739,2325374,5516015,12428093,12683014,43425375,71034645,117677132,162178277,215619212,375193802,352978399
11,4260,23258,56711,147226,337195,609926,764206,2314897,5950848,11860910,14494983,45377167,80535608,115413498,163813129,224849121,325506922,397053721
12,4330,24026,57689,147994,338173,609158,759108,2318111,5481374,9653288,13081251,39104837,71954109,118423318,164269054,220430735,312695258,335378818
13,4260,23258,57340,151137,338522,589044,950613,2459749,5464053,9593644,12733580,40667892,71380081,115356158,166732155,217586579,372917736,336460734
14,4400,22978,57759,150648,346554,559711,758060,2315037,5603387,9262455,12636220,41565076,70099396,122262787,164235949,220120778,352642177,334210858
15,3772,22768,58108,147506,357449,535406,765464,2285774,5610651,9284455,12681129,38439317,71941746,119495037,172516432,226714169,305684704,338524343
16,4261,22908,58178,148344,346134,534776,754428,2365044,5509729,9295420,13205918,38314721,75533418,112542731,166925687,245528294,312982308,340723373
17,4260,22280,56711,149251,345367,545323,857933,2541744,5429272,9473027,13310680,41585121,69567064,115050182,168199876,219343512,299654446,370901904
18,4330,23886,57759,146877,339640,541830,764555,2722004,5540878,9273211,12719262,38330295,70217080,112560191,165457687,227212908,413464873,355793433
19,4190,22139,57200,148273,340199,547628,754219,2279069,5416561,10387672,12623440,40016060,75052558,112936916,165953143,216613057,527279491,382847463
20,4260,22978,57410,147925,338661,537500,795495,2310218,5424592,9552088,12604861,39140806,71591771,123877175,174963470,218282409,347492132,359812324
21,3353,23048,57130,148343,362757,529608,767908,2365813,5854188,10836334,14882395,44234769,74084974,112559213,171480962,229475216,332071958,396082087
22,4889,22210,58178,150718,339150,563481,764276,2458771,5547234,10619197,12885625,39303118,86861646,112621163,162615067,215584640,298625400,409852674
23,4330,22419,57689,149321,338312,549792,843058,2320275,5411811,11214527,13067841,43852317,78213098,121006967,167802338,221260523,353561432,350372961
24,4680,22978,57899,150368,338522,571094,762460,2323978,5441704,9519332,12641040,43213545,70296141,119953756,167173065,230882872,437311919,346927887
25,4260,22489,57060,150718,339220,532751,764346,2317691,5429621,9779981,12619109,38849078,73919799,118570405,165493446,221709743,330443532,359307021
26,4819,22908,57829,153511,341526,600638,765254,2332009,5492688,10333894,13498065,39808771,71491269,116364599,161685057,229960893,341176221,393081974
27,4400,22978,58667,150439,343690,606015,760225,2431324,5438630,9834108,13160172,39141155,80588968,114090280,162896598,224985243,292272195,439947117
28,3352,23327,56781,148763,347741,600149,764416,2338155,5443031,9690234,12856850,39197028,69614208,120467930,161745749,223618653,297972383,452980666
29,4260,22908,58388,150159,339220,604339,774054,2320415,5475437,10316783,12636290,39082209,71552799,116310193,162361961,223519688,289945564,365413198
30,4260,23257,56851,149530,377354,614257,767628,2338575,5512523,9582329,12685459,40831320,73199733,113935232,166171957,233214881,286534154,343197022
31,3352,22838,56782,151347,344808,622428,760784,2302955,5996525,11394857,14190893,44602275,82014643,113692112,164145644,226236524,290070580,340989679
32,4679,23187,78292,149880,407735,666359,763228,2463940,6198018,9716634,13187969,39914929,70471792,113714882,171182319,217023516,269343984,340907057
33,4260,22909,57340,157283,337334,619564,826785,2349470,5602060,9659854,12759212,39458445,71151699,122040482,160593712,219511901,278657355,351515010
34,4261,22978,57620,151207,338452,598053,765044,2333196,5474459,9761682,12597528,41375735,76728755,113056345,170514146,223960109,286015370,341883373
35,4400,23327,57619,151556,339081,599659,778035,2340040,5497158,9856527,12709135,39087517,72483856,113384461,162937106,217297225,285104078,342131868
36,4749,23257,56712,167271,363595,603710,756942,2294783,5487660,9501663,12826120,42376006,70783774,117855647,174522212,216347590,284235389,333018105
37,4330,22908,57898,150858,355773,598961,755476,2348352,5460002,9395853,12713884,40553002,70335531,112339282,165847543,227877450,283938772,377548307
38,3282,23048,58178,155048,354515,647990,865407,2322022,5457698,9627586,12800977,38443648,73362883,117334629,172121130,217324883,277038078,392752322
39,4330,22489,57200,149671,338382,594911,756942,2303793,5523139,9522335,13854886,40198417,74274664,116299717,171984799,222340833,279435669,383380076
40,4400,22768,57131,157493,382173,565717,757850,2334942,5411462,10899471,12614849,38793205,69720088,111762741,171692511,223577377,296101119,481885429
41,3772,22908,56781,147226,381405,535545,757851,2564791,6051001,13966702,14408100,44030203,78906206,121840456,163761516,226766691,281815380,415255826
42,4749,23327,51124,148343,382662,534427,763158,2442499,5523209,9717333,13165828,43943390,80350738,115255655,167622356,214439799,281507658,428984579
43,2934,22978,51334,147017,374630,543437,851159,2560601,5482492,9513465,12743916,38869402,75393385,113314899,166852004,224906392,406098896,417230945
44,4749,23467,50425,149810,374071,532123,757082,2732341,5690060,10027709,12816971,41306802,72138072,112650147,162677226,218182956,370658852,378746927
45,4260,23886,50705,149741,374490,531215,770771,2283818,5418586,9616063,13048705,38984989,78301029,117244114,164296921,215285300,312208674,376623605
46,4261,23467,50426,149461,389995,535126,754428,2360155,5412021,9894870,12740843,40356887,79000981,123589288,166571241,224029252,328047619,383180329
47,4400,23746,50914,150718,389436,533240,768606,2546283,5383945,9645466,12776882,38489743,70507131,114899813,163112549,216431051,317082496,355028878
48,4261,23816,50705,155188,424427,567602,756524,2546073,5417608,9623536,13129511,41401088,71106861,118940356,166052388,218519871,325971579,376518493
49,4330,22699,50635,152114,376656,546510,742765,2316923,5472714,9831384,12764101,39931553,70765475,115023712,161871255,225050824,295134930,352112296
50,4679,23327,50636,150648,424846,544973,746885,2365812,5482002,9329014,12853707,40620819,70250185,136041896,164500300,216686321,316130486,346275498
51,3771,21721,50356,149740,333913,555449,782575,2270828,6015382,12428651,13556173,45343014,75585450,124555965,168644487,216896195,281316153,337719559
52,4330,21651,56711,148553,338452,564668,768118,2302815,5565393,9951582,12843231,38731954,73143790,114623939,163787916,226897225,270974715,339259496
53,3771,22420,50566,182706,334750,533031,755826,2585953,5459304,9609916,12782678,39233137,71463891,141986389,172534591,219958049,296769572,343322458
54,4331,22769,50425,154001,332586,554192,760923,2383901,5560993,9639948,12956304,39811634,74691268,123774159,162197764,219033766,283304263,354395766
55,4260,22908,51124,157912,333843,545742,764276,2291711,5619171,9715517,12689929,48459554,68864039,116377031,173481713,223839492,306272213,337831725
56,4400,23397,51543,151626,333074,546510,765044,2356523,5493666,9500684,12640132,38993860,69769326,125223091,163192796,216857224,270948455,348324719
57,4820,23048,51543,150159,343620,533240,757641,2530987,5483469,11443397,13165829,41705248,76936115,118528710,176652658,216299190,307225271,345998437
