Size,100,500,1000,2500,5000,7500,10000,25000,50000,75000,100000
98,6565,35131,75639,194440,448524,660215,892089,2678363,6747277,9236299,12815691
99,6565,35270,69493,196814,412905,655535,885803,2421625,5785625,9804671,11551694
100,6705,33384,70890,190878,409692,673904,971359,2631430,5859238,10600519,11093253
101,6286,34362,74381,199748,417234,644360,879518,4298204,5598170,10158979,12375268
102,6565,33524,75988,194231,681796,664545,904102,2753652,5118635,8266476,13228665
103,6705,32476,108464,198002,670971,1202885,893835,2789552,5156910,8413004,11475846
104,6705,33664,75359,424010,673904,1198904,905849,2638204,5058293,10335609,13645901
105,7264,34781,76966,200166,669643,1192898,1034077,2518425,4960374,7924320,11323940
106,6286,34711,73055,200376,854445,684869,893766,3857572,5146363,8028804,12938613
107,7054,33873,73124,201494,411578,664126,871486,2457104,5182262,9557222,10894693
108,7263,33385,73963,204637,406898,695834,1573187,2604470,4987054,7886326,10931849
109,6775,32476,71868,199398,421635,670481,879518,2406190,5111373,8943103,12059863
110,6565,35271,73543,201843,415628,657910,1427776,2835577,5346320,8362019,11280847
111,6635,32477,70261,208129,531845,674532,1506837,2662998,6139094,9394770,12150099
112,6635,32896,73124,198979,406619,677046,998738,2661182,6327457,11877506,11062871
113,6775,33803,74242,206034,413603,670970,892857,2375250,5707960,8703057,10936388
114,6565,34711,77175,244656,418003,655395,1616907,3091688,5708520,7731208,12778745
115,6146,33874,74591,201424,525489,662379,1673549,2362958,4931809,10449870,11721549
116,6216,33943,75499,195836,409832,742418,1005093,2579048,4940190,7956658,12031647
117,6496,33804,77105,193043,411228,663497,929454,2401999,5611718,9618613,13778111
118,6635,33874,71309,197443,430016,676557,1463116,3803794,4975320,7766129,12853965
119,6146,34292,73194,191576,419190,989868,1350880,2428329,6630920,9166946,10995544
120,6774,33314,73055,337685,592398,729149,1456970,2538540,6666261,8212837,11153526
121,7124,33245,73753,191786,441610,666360,984560,2425466,5230033,8930182,13170627
122,6705,33804,89677,193741,429946,668386,891740,2804707,5864337,7944645,11346709
123,6705,33803,86673,195138,414371,647783,1068929,2665024,6100192,9271080,10814794
124,6285,50985,66769,256180,1446144,695764,896559,2615994,6962669,9301531,11896434
125,7194,33594,78083,209456,471712,656164,894394,2816022,5205519,8393728,12252487
126,9010,48959,73124,194998,478486,660494,902915,2886631,5415952,7921597,12015793
127,6775,33943,71658,195347,484283,1129831,895652,2431891,5120731,8550034,10757803
128,6216,32477,69912,196325,432670,1162727,886991,2637925,5033219,9279321,13946989
129,6565,33803,72705,188293,412625,1171806,920654,2423790,6315096,7750205,12122302
130,6705,31988,71309,204078,413533,1301572,932039,2648262,5724514,7774650,12130403
131,6216,34362,70471,196884,424359,648481,929106,2656014,5253779,7949534,12726573
132,6216,51124,72566,199538,416048,651903,903124,3930068,5311539,8952183,13910602
133,6705,31499,70610,252897,680608,667618,884966,2444393,5829765,10712615,13098201
134,6705,34641,71169,201563,423171,663078,1365198,2612153,5026793,9381570,11033119
135,7752,33874,71588,210014,423032,654208,1386779,2605937,5348555,9183568,11083196
136,6635,32407,71657,197023,418702,657561,881753,2791437,6179323,9675813,12621531
137,7054,33873,71658,200166,452505,651555,881962,2398786,6135533,9386878,10382473
138,7124,32197,72077,197024,433857,656234,890413,2556000,6218295,10124757,12299420
139,6775,33454,72077,197582,418632,660913,961093,2788853,5034476,8495697,13227409
140,6635,34991,72076,199119,417375,734456,991614,2847939,5126947,7713119,12697798
141,6705,33455,72076,205056,413324,662101,905289,2685417,5078477,9216045,13228386
142,6705,33664,70679,194859,641637,1234034,977855,2451727,5143290,9600454,11800611
143,6775,35270,71657,476880,411577,848159,879797,2379092,6354556,8498700,19853301
144,6076,34851,72566,205754,417863,934413,1086040,2901228,6352740,7755862,11406144
145,6565,33315,71658,206732,405432,669364,879867,2429517,4983213,8922500,11787131
146,7123,53010,71448,196325,416956,648272,896838,2702110,4961841,9121270,13032131
147,6774,53290,85626,191087,688850,682564,883499,2467022,5049702,7863069,11538843
148,6565,52032,91632,201284,678234,664335,880774,2857438,4982793,9344484,11216035
149,6705,52242,87791,199608,732640,660773,879587,2543708,5042159,9598149,14263232
150,6635,51963,71867,195627,751149,666850,1220625,2532603,5099778,7770808,11040243
151,6705,51893,73334,192344,641985,662450,899702,2417854,5115703,8686155,12923248
152,6635,55524,73473,194440,415977,673345,958928,3799883,6333185,8702079,14059224
153,6565,56292,71099,248427,412695,658748,901727,2815882,6134345,9302299,11439179
154,6775,57270,72985,189760,413883,651764,901937,2980778,6476291,8848956,11583612
155,6216,53079,71588,200516,418772,649599,1008725,2367707,6055075,9360897,11426677
156,6984,52521,74382,193531,497903,640589,904451,4069054,6722344,9138799,11639066
157,6635,51404,72495,196396,427222,663008,928407,2627658,6029443,7844282,10513915
158,6286,53289,131792,194161,423311,642754,887200,2956543,6271794,9005541,12059165
159,6775,53988,74242,195138,405990,781669,934902,3162716,5785276,7832409,12430165
160,7194,53359,70959,198211,412066,645897,925683,2681576,6924256,9118685,12836225
161,7124,53080,90934,200376,486518,676488,926242,2407238,5281437,7797418,12181737
162,6356,52800,73194,192484,411159,660704,880217,2929584,5053334,8375778,11252003
163,6635,53359,76127,193950,400403,719301,895232,2532743,5293030,7809291,13938678
164,6496,53010,85835,198980,600988,690456,897327,2695265,6704813,9009034,12011114
165,6146,53150,73194,198211,552589,657700,882032,2512001,5634906,7812015,12680757
166,5867,52940,71798,194928,413604,654837,900261,2821749,7065825,9861523,12630261
167,6146,52870,74311,197512,405431,651694,904731,4313220,5205379,10042343,11556234
168,7194,51752,74940,193881,405292,654418,911924,3312806,5045441,12070549,12223153
169,6216,53988,73055,212389,408086,661960,948801,2499848,6263274,10572023,12467460
170,6774,53289,72776,201214,507051,652602,910598,2649239,6047392,10457204,12211909
171,6286,54476,72636,193461,410949,643872,881753,2430215,5991030,10200046,11350899
172,7124,54407,126065,260510,418423,657840,895302,2592947,5976293,8518535,11589549
173,7613,52870,93030,195907,414721,654907,889925,2606426,5415812,8972297,11064198
174,6845,53708,74311,195557,1476316,660215,880705,2647493,5292891,8317041,12584725
175,6635,51892,74521,201354,426454,710640,887620,2466253,6331788,9677070,11333578
176,7054,51543,73055,198211,421565,659516,892788,2884606,5101525,9097593,14860450
177,7124,52940,73474,196534,415279,693110,906756,2396831,5200420,9272546,14016691
178,6286,52870,72566,202402,417514,661961,891810,2838371,5874883,8437658,12363535
179,6635,52032,72495,194719,557477,659306,886851,2920785,6682673,13106583,11506716
180,7124,52171,72984,197024,417933,667687,912064,3464223,5043905,9290287,12236633
181,6705,54826,72356,202611,403267,696672,908222,2393060,4938584,9983746,14736480
182,6774,53918,72426,432530,413812,671668,905290,3730739,5053403,8949109,12350545
183,6566,52800,74311,216230,684449,652532,898095,2484134,4936628,10960833,12517956
184,7054,53080,74382,199747,412066,653859,919048,2595321,6151037,9984933,13328749
185,6216,52940,71518,193461,407666,635001,888597,2905699,5015410,7932003,14956692
186,6356,53499,70051,193392,413603,651205,917861,2669982,4957161,8027756,13592751
187,6077,53289,79759,198072,413115,655465,1152390,3668929,5077988,9922565,13308704
188,7124,53010,71169,192275,469477,660215,898795,2560400,5007168,7863558,11408938
189,6216,53848,81645,192344,413254,647503,932458,2789132,5001442,10277152,11115882
190,6216,53149,71518,198979,404314,646247,958160,2557467,5190782,7858040,10878839
191,6705,53010,70191,191786,405851,637725,931969,2434476,6285413,9191111,13235371
192,6635,53359,72566,241792,470315,653789,903404,2641068,5847505,7914194,11171197
193,6635,53918,84299,227614,416048,679002,957252,2419459,6890662,9738043,12169166
194,6775,53359,70540,194650,408016,672717,894394,2381396,4992991,8014626,10459090
195,6076,54337,74032,201773,399635,652602,1030795,2372665,5001930,8045566,12209395
196,6146,46654,70191,198002,412626,736342,905848,2546572,5205030,7889400,12039540
197,6704,66699,89747,194789,1629479,663078,1098961,2422742,5055150,9004563,11409706
198,5308,41835,91772,205614,400962,659796,920515,3075483,5276758,7768923,12074391
199,7124,44490,72426,200027,409063,652742,984071,2471073,6056122,11758706,13118945
200,6705,41486,71029,217068,396073,658817,906617,3268177,5977270,9774639,12119020
201,6705,41835,72915,196744,410041,655605,904241,2417923,6883469,7858669,11287623
202,6286,35200,72845,198281,540436,673275,926242,2538959,5350440,9920609,11093462
203,7054,32407,69143,197582,411857,648690,918629,2730815,5854489,7944714,12495606
204,6076,36318,71937,201912,415768,669783,1583523,3940893,5378936,9027821,12861927
205,7054,32686,72286,200167,428409,654907,1500411,2436082,5767886,8152354,12318977
206,6774,35270,72286,199398,506073,746330,895721,2606985,5936832,9415444,11700876
207,10896,34991,74102,207220,409902,666151,1222860,2378672,7877945,7779818,12600927
208,6775,35410,72286,200655,401800,666919,989379,2896269,7741125,9485424,12059164
209,6635,33594,72566,197582,420657,652044,903264,2382443,5076871,8129795,14949567
210,6984,33803,89886,203728,420727,678863,910597,2737729,5155093,7721290,14825529
211,6635,33873,69912,243398,423661,670411,1027932,2411568,6228073,8636148,19114723
212,6775,31499,73753,206661,408295,660633,1584571,2811272,5048864,8643202,15139398
213,6216,36458,73124,197023,407317,658189,1591555,2644560,5306301,8206621,14590441
214,6704,33873,71239,187316,417724,667827,1542526,2503620,5190992,8897985,12283985
215,6635,33663,74661,190109,658050,671738,914927,2465695,5068280,12493791,13619850
216,6286,36178,73334,221818,423730,657420,1075215,2628426,5020089,8230018,13708479
217,7054,33873,73055,214065,406410,702119,922401,2377205,6296867,8088170,11894827
218,7054,35270,72566,197303,454949,647433,905709,2673265,5396188,9619171,14018856
219,6635,34782,76616,191926,424428,727961,964446,2494609,5038248,8014557,12626979
220,6216,35271,74172,212459,455858,673205,886153,2527295,5493896,9053034,13742702
221,6635,33943,75429,422752,417933,703586,880914,2447048,5146572,10269538,12628096
222,6705,34781,94915,204776,397120,656024,1158047,3040074,5212363,9162546,12593804
223,7194,34292,104832,203939,423311,678164,926242,2433359,5554239,9930666,12770434
224,6216,34851,82413,207919,649668,659446,937138,2616483,6003741,9496110,12115318
225,6775,51124,70680,227824,574449,651694,891880,2447815,5814749,7922296,12114480
226,6076,48610,75638,202681,450130,864712,1075075,2758960,5678907,8753482,16211400
227,6216,33874,73125,221817,402638,650018,922051,2716078,5789816,10106388,12199826
228,6705,35061,71518,202192,409902,647503,909410,2510044,5839473,8744054,12000638
229,6565,35201,106718,202471,539389,1307369,897607,2379231,5247215,10028864,13239561
230,6705,34013,99035,202891,424778,1298918,1593860,2922740,5134420,7831711,12004548
231,6705,35270,88210,237392,413324,647922,1377420,2342354,4943054,8964754,11063221
232,6286,33594,88211,200376,417235,654767,898166,2556210,5391718,11324569,11114624
233,7124,34292,80737,202193,476390,646316,927639,2395783,5600055,10088649,13683336
234,8101,34781,82623,258065,415769,653998,864222,3664459,5781294,7954912,11383795
235,8171,33873,73264,191576,404873,700164,902425,2391104,7310831,10039200,14490638
236,6216,34572,72286,201005,403057,656862,927150,2478545,5399399,8589844,12067406
237,7193,34292,74452,193741,432810,657001,896839,2547689,5086927,9190204,13916468
238,7123,34292,72845,187525,627039,677605,905638,2653080,5057454,9147320,12656452
239,7054,34362,71937,210922,419679,647504,1063132,3373429,5149785,10221767,13198076
240,7194,34921,75709,268262,415908,822108,896419,2742198,5444727,8636219,11731258
241,5797,34782,70191,248218,410042,649319,1399280,2347313,6162492,11691308,11089831
242,5797,35270,70680,195766,606017,650576,964167,2692122,6022318,9257810,12810592
243,7054,35340,71588,190808,416117,648132,916395,2418202,6853227,9283512,13990500
244,6286,37226,71797,182916,425267,661192,884826,2507111,5185963,9951410,10653528
245,6216,34362,71658,196884,410670,648761,1210917,2416946,6482647,10447426,12110009
246,5587,40718,73125,199398,415000,641427,898096,2788783,5696996,11430589,12345517
247,6146,35689,114750,196814,618099,663706,955366,2633385,5238066,9588092,13421849
248,6705,32826,113423,198699,482817,700374,915137,2643163,5491940,8395054,13490922
249,7124,36807,114820,194161,420168,648412,935810,3731019,6378163,10530957,13860316
250,7124,35690,112794,244097,424009,691364,896070,3792969,6873341,11026554,14209733
251,6705,34292,108953,243049,622151,650507,1493358,2467441,6545574,10175531,12898454
252,6705,35619,110769,200935,422962,635351,943493,2506623,5133233,9348186,16213775
253,8451,36667,109792,192763,412346,634932,943423,2453123,5162706,7843374,11983317
254,6286,34782,111328,193252,411229,638075,980789,3767267,5113956,8917122,12964943
255,6635,34362,110979,190389,414791,754501,884617,2411777,5162776,10747117,11549250
256,6565,34083,111468,195976,587579,654627,901029,2459759,5008356,8523353,15804851
257,7193,40998,113004,191576,408714,637377,946217,2389078,5105575,9724214,11920250
258,6635,34571,110420,198001,415768,654487,921632,2815183,5006749,15141075,12792923
259,6565,35829,112026,198700,403476,705821,896698,2434056,5061505,7908257,11218619
260,16203,34781,112306,421076,471502,649319,920166,2614388,5129601,9181403,11324639
261,7124,35689,112934,240325,407807,645828,886712,2456057,6338982,7958613,11719525
262,6635,35340,112026,225659,398168,668386,901029,2602865,5838775,10222116,12760376
263,6355,34362,108115,196674,412137,644710,889924,2446698,5699160,7973350,12774833
264,6565,33873,111817,209875,408505,658608,883569,2587010,7001711,9836380,12078441
265,6635,34293,113493,194230,1573117,725097,896001,4279556,5171436,8077903,12523683
266,7054,32826,110071,193252,410670,645199,938045,2635271,4921472,9345601,11847684
267,7193,35340,111677,194300,417654,666221,908851,3166347,4948641,8482077,13964380
268,6704,32826,111048,210783,421704,687593,916255,3304076,5239602,9831211,12056092
269,6146,36178,110001,215741,507261,658120,1025487,2410729,5351069,8212907,11221273
270,7264,36807,112655,230478,413254,667827,905848,3826563,5135886,8712206,11600863
271,6216,36667,111189,195907,630881,669504,876794,4199308,5129251,9136704,11194453
272,6496,34293,115588,194650,447127,662729,974433,3287733,6003881,9229943,13561881
273,7054,42254,123061,197792,413673,662868,1687727,2587849,6069183,8141529,12381834
274,5797,34851,112166,191576,749752,679701,930083,2642674,5787720,8236095,11449027
275,5657,34152,114750,198141,412765,646945,910597,2477638,5747002,7872987,13030664
276,5727,35690,112166,199608,417445,651763,891880,3985941,4938025,8076716,14535127
277,6286,34572,114959,196116,416047,667828,894324,2468977,5164452,11750674,12155966
278,5796,35270,117544,197582,668596,646246,897048,4242541,5160611,7985433,11280568
279,6565,35549,117334,199398,421565,669992,887549,2575836,5186103,9135378,11348944
280,5657,34292,123690,259043,424359,676767,894813,3604256,5069747,10018527,11859697
281,6147,32686,130255,191786,414860,647643,925544,2474705,5048095,7861743,12090105
282,6285,33873,73823,199258,411578,655325,905778,2818466,5053334,8621831,12968295
283,6565,34083,76407,194858,532474,725377,899911,2454101,5127785,9712620,11670984
284,6705,35270,74242,191925,408785,644850,954947,2619696,4985727,8873890,14421633
285,7194,35200,75010,199398,433997,648341,916534,2445999,5210478,7906371,11805988
286,7193,35270,74032,203030,407457,671738,897677,3164742,5015689,8981795,13228945
287,7543,34432,74311,191855,568163,1019411,926940,2620255,5139868,8061909,11936174
288,6635,34292,75709,209456,424359,636887,911785,4783255,5196300,8251739,11375414
289,6355,32895,70191,326161,417933,662659,883010,4144761,5220465,7741405,11759195
290,7054,35270,78572,197024,416956,664544,1639815,3850867,5373070,9308795,10881073
291,7054,34292,78712,198351,423660,660144,1606571,2865260,5998433,8014765,13100366
292,6634,42813,74381,206243,425127,669504,1128434,2513816,6690985,9859497,11856554
293,7264,37156,73403,186687,416746,689968,893137,3464013,6157882,7847844,12859202
294,6635,35829,73334,190668,417165,732292,879448,2536375,6415319,8722613,10991772
295,7054,35689,72146,196814,418423,679910,892857,2642884,7740567,11144307,12087590
296,6775,42883,72426,188433,642684,644640,899981,2576604,6378023,8536763,10900768
297,6635,41696,90584,198071,415489,664265,882801,2796815,5482860,9489126,10992890
298,5588,40439,94286,194161,420797,717904,899632,2488812,5091538,7899177,10991423
299,6635,43302,93239,438327,413323,648481,912763,2514305,5685262,9309563,12445041
300,6286,41346,74940,192973,411159,646247,894953,2456965,5755943,9284979,12872403
301,7543,33873,75988,194649,413463,670411,899283,2579257,5277665,10304879,13793337
302,7124,34152,71867,196046,416467,672157,1632203,2392501,5337730,7878504,13089471
303,6635,34292,73404,196046,407527,659097,1616768,2550762,5221373,9060996,11054491
304,7263,34292,71239,197024,409692,681097,1619002,2449352,5141614,9566999,14050076
305,6565,33804,72356,197792,732990,639472,903892,2718522,5253850,7845400,11636971
306,6565,35200,73753,200096,418912,672437,907804,2419948,6340797,10401399,13861293
307,6775,36876,75359,197233,406480,646526,1137583,2609849,7203413,7779748,11056586
308,6705,33803,79899,209875,425406,648132,916394,2499987,6074072,9465310,11081869
309,7124,33873,68096,241862,423940,657840,908712,2749602,6079589,9755084,11775677
310,6705,33873,71379,199887,405851,655395,1635067,2381536,5045581,11359001,14048050
311,6355,33873,72217,206801,461654,642824,1616140,2776840,5118007,9118336,11725880
312,6775,34781,72985,195976,417724,653021,940560,2427631,5085671,9796011,12519841
313,6635,34222,70261,193322,420517,689548,895441,2502572,5072820,8233300,13332590
314,6705,30591,74172,195418,417444,777060,939162,2430215,5031473,7971255,12070829
315,7194,35200,71309,191786,402429,683891,893696,3704409,5242256,10265208,12003780
316,6565,35759,71588,193811,409273,667827,1007258,2412057,5874813,8046894,12301795
317,7682,33174,74521,195487,408575,633745,1227609,2650845,6409522,9120361,12383230
318,7194,32895,74242,280834,412416,668875,953410,2402628,6695175,7830873,13023959
319,6775,33105,75639,247240,523115,714900,900471,3658662,6753074,9104298,12216728
320,6635,35270,75499,192275,414302,643871,1547415,2441530,7097743,10482067,12549734
321,7054,34083,73683,199887,412835,632278,1741156,2548248,5173392,8383670,11678527
322,6775,34292,89467,200446,420936,694786,903334,2700922,5461768,8740213,11219107
323,6146,33873,92959,195906,406898,644640,1167685,3653774,6737010,8001565,14353677
324,6635,33873,90096,199608,599522,728310,871696,2328037,7716401,8967897,13752410
325,6705,35061,70680,197931,405013,704424,896070,2780542,8251181,8004360,13894328
326,6705,44838,71868,200027,415489,643034,1105735,2434406,5566252,8286800,11100376
327,6705,34851,70471,200725,400473,644919,914230,2506133,5957715,9322833,11009513
328,7124,34781,73404,259043,555801,669643,897118,2429517,6004370,7782332,11693473
329,6775,35759,71588,248497,415070,639681,894464,3035395,7670027,9357614,13419055
330,6146,32895,123480,194370,407317,659237,912762,2564241,7980544,7782751,15576188
331,5587,33874,84439,193462,421425,789212,1232428,2554395,5119753,8605907,11330366
332,6635,36737,75709,194649,416327,655325,884057,2411288,5143778,7707462,11400278
333,7193,33874,71867,189131,626341,654907,898864,2591759,6379839,8700123,13363949
334,7124,34292,75080,378752,486797,640030,863524,2426863,6147266,9499253,14952012
335,6216,34362,77036,206383,422753,651973,890553,2832504,6357630,8805515,14584226
336,6286,35759,74591,207780,403965,651484,1022414,2490768,5932642,7780726,11447211
337,7054,35270,75848,359127,502023,695275,892368,2570109,6711867,8633634,12647931
338,6565,46514,75638,285723,417863,648691,873861,2810923,6186517,9546327,10574887
339,6216,34293,76057,196535,499229,654278,895721,2644699,6330321,9226451,12385396
340,7264,34152,73404,198211,417934,667409,1590158,2582121,5052566,9930876,11074396
341,7054,35270,74033,202961,412276,644780,1087506,2894384,4995295,7725132,12523474
342,6774,35270,75568,199538,598404,648062,884406,2449771,4932787,8463429,10562455
343,6635,35340,72845,199539,411158,660494,903613,2596858,5355749,8797134,12120276
344,6496,35270,82134,197023,402847,649389,907035,2388310,5438232,8225269,11192289
345,6635,33874,72496,198281,409692,697160,1092186,2861279,6572113,8962379,12554832
346,7264,39531,73683,221259,597776,657631,896978,2661391,5278574,8351193,11601352
347,6635,33874,75359,245145,421076,649390,909131,2591969,8569309,9888901,11876039
348,7054,33803,75150,198001,410461,650157,1133742,2939990,5338568,8462732,12518305
349,6705,35270,75011,194160,413323,640519,942236,2525898,6439274,8083351,14323786
350,6215,64114,72776,204777,411648,649389,927639,2567245,5511146,7897781,10991354
351,6705,53848,75290,194439,674532,696742,906198,2553137,5152230,8636288,13733482
352,7124,32895,75220,191017,408015,666151,914089,2602585,5206217,7864746,12801793
353,6634,33873,75289,195627,403057,755758,909061,2541194,5442981,8756346,11445116
