Size,100,500,1000,2500,5000,7500,10000,25000,50000,75000,100000,250000,375000,500000,625000,750000,875000,1000000
39,2304,6216,13968,32406,64185,92470,127671,325950,628923,1280265,1264551,3038736,4737352,6190545,7872678,9207560,10699026,12189514
40,2444,6774,13759,31010,69981,91073,127321,318198,630949,1067808,1224951,3354489,4594177,6114139,7678030,9501663,11008074,12794133
41,2375,6146,13689,33594,67187,94425,127880,301087,625152,1000131,1250652,3060526,5067004,6474730,7647299,9167611,10718862,12296512
42,2305,7193,12851,32407,69981,93029,128788,308421,618307,1165725,1252119,3202304,4600323,6170640,7720354,9566545,11455410,12655917
43,2375,7124,12921,31010,66769,94356,129766,334890,644707,1067877,1251002,3105993,4637478,6142074,7659802,9179624,10629534,12405954
44,2445,7054,11523,32895,73333,94635,129835,338801,616421,1057401,1220760,3101244,4569802,6139770,7623903,9850591,11165708,12628679
45,2863,7124,12990,32476,66419,101969,126972,311982,666358,1190170,1224951,3037688,4689999,6278265,7685433,9249255,11052564,12752298
46,2445,7054,12432,32896,67188,95194,127251,328534,643381,1007255,1233123,3155510,4608005,6186494,7657287,9259452,11263975,12242385
47,2374,7333,12781,32476,79060,94007,128578,331468,636396,1233262,1228303,3038945,4584957,6232729,8321131,9288297,10717674,12587402
48,2444,7054,12851,32407,70959,98826,123899,331817,616910,1215313,1237941,3178977,4987663,6272539,7656449,9203090,11060596,12460361
49,2374,7193,12712,32406,68236,93937,125226,325881,628644,1244227,1222996,3144126,4589567,6215548,7673909,9684508,10898703,12585725
50,2374,7194,12921,32686,81156,96451,125156,324833,632554,1002086,1223973,3092932,4621695,6123567,7688576,9156016,11370203,12206695
51,2375,7124,12293,31988,64394,95334,128020,309608,641355,1144982,1249675,3077568,4607098,6307250,7632633,9680527,10755179,12540817
52,2375,7054,13200,32895,64394,93238,125644,327627,642053,1061312,1258685,3061923,4566170,6094234,8061460,9170613,10942634,12226600
53,2374,7543,12781,37714,64394,92121,129067,304998,640238,1138068,1240106,3385988,4587472,6435200,7634658,9587149,10807351,12448068
54,2375,7613,13130,31429,62997,100083,130953,317989,614326,1056493,1231585,3048094,4575460,6136907,7648696,9199110,11015758,12209979
55,2374,7124,12851,32965,61041,91004,141359,316243,614116,1238710,1227745,3063669,4577066,6123078,7764634,9475961,10762303,12574202
56,2374,7683,12292,32895,62928,90165,127740,318199,616980,1107897,1235985,3331581,4673657,6391828,7644226,9172848,11267327,12199363
57,2864,7473,13550,32616,64324,88350,128089,329932,630390,1021712,1221668,3067300,4568825,6722458,8241722,9570806,10726125,12408607
58,2375,7194,12990,80108,63416,180261,126902,310446,633393,1001598,1224392,3074634,4573015,6149338,7617198,9163909,11287301,12562888
59,2375,7124,12991,32406,62927,99315,129975,320852,643170,1017382,1231655,3210825,4776532,6370178,7648277,9593644,10634423,12194194
60,2374,7194,13340,31498,70540,92959,127600,321201,637165,1198900,1212170,3047396,4750621,6218691,7723707,9172430,11146221,12728901
61,2374,7123,12781,31429,64394,95403,129137,314775,617539,987909,1244785,3044254,4575599,6528298,7610564,9413801,10727452,13010712
62,2375,7612,13130,32686,62438,162311,125785,315334,638771,1027858,1245763,3281784,4587681,6089623,8005657,9334881,11077218,12729250
63,1397,7124,13340,32476,62927,96312,126134,331328,620612,1048042,1265040,3052424,5015251,6493307,7611332,9622698,10863991,12405115
64,1397,6984,11803,32895,65371,95683,127741,318547,641006,1189122,1227325,3045300,4578113,6084316,7987359,9201204,11069535,12564354
65,2375,7194,12502,31917,63276,95264,127810,337963,642193,1051674,1215732,3385987,4571757,6110227,7592613,9620883,10908970,13717927
66,2375,7613,13479,32895,61251,93448,127880,331119,649177,1144144,1223554,3039923,4934654,6777074,8044000,9152036,11094469,12899175
67,2375,7264,12921,32476,62927,96381,126553,318966,659723,1257357,1213287,3052634,4576018,6161771,7603439,9413872,10700284,13845318
68,2374,6985,13480,32825,62787,95753,128229,317918,619076,1134925,1230189,3047396,4613663,6939037,8022349,9133318,11166615,12563656
69,2933,7193,13410,32826,67816,96870,138356,314846,653298,1216639,1223414,3035523,4637409,6138513,7637802,9693168,10629045,12211305
70,2375,6704,12153,32406,79759,91981,127460,321829,640936,1273002,1238221,3157536,4593897,6201580,8036248,9172429,11387454,12807472
71,2444,7473,13340,32267,62438,149670,133468,321061,639818,1001877,1268671,3055009,4733999,6101846,7647020,9432450,10697000,12188258
72,2375,7613,12432,32407,62438,95333,128368,321481,622288,1219503,1234798,3080151,4563377,6120773,7697027,9157205,10973853,12955397
73,2374,8939,12082,37714,63835,100712,120197,321551,639539,1103496,1225021,3254267,4577833,6236850,7740608,9412475,10711947,12213819
74,1886,8172,12921,31498,63696,97150,129207,320014,662936,1061731,1230329,3077708,4616177,6733493,7688157,9157204,11452965,12781352
75,2305,7753,12991,33175,63905,95893,125994,338522,649387,944886,1239617,3086786,4569173,6233079,7712602,9464787,10655446,12282404
76,2375,7263,13200,32965,63905,93518,129417,342782,642752,930499,1220761,3458972,4590056,6184189,7980444,9165446,11054170,12735536
77,2445,7682,13270,32895,62927,92610,127810,317709,643381,930499,1222925,3052704,4670653,6101078,7630957,9107617,10664943,12203833
78,2375,7752,12711,32825,62508,90585,132699,322039,644847,939787,1224951,3057453,4608983,6096399,7621877,9227674,10979650,12669605
79,1956,7753,11943,34781,63905,92959,140032,309189,644149,1145122,1239128,3127574,4600881,6157021,7921637,9148195,10685756,12199782
80,2374,7194,13968,33803,82064,91143,139404,312960,629692,1002576,1222576,3178768,4873123,6380095,7651839,9565149,11124082,12681129
81,1467,7612,12712,35270,65302,92051,138915,319385,625222,1191426,1253446,3041599,4583630,6120284,7909904,9261198,10656353,12328848
82,2375,7194,12851,34362,64114,90515,135563,313449,636745,1000481,1251141,3462814,4718774,6132996,7610982,9493002,11078405,12539351
83,2375,7752,12921,34781,60623,91842,140242,306464,649107,1237592,1234100,3049701,4590195,6192640,7806328,9261059,10678702,12224505
84,978,8591,13339,33873,75289,148273,138915,329163,644637,984556,1216779,3059409,4654869,6146056,7626277,9724597,10912532,12891423
85,1955,8101,13270,33454,64393,97708,136959,317499,620822,970309,1213846,3070304,4579370,6116024,7883155,10212510,10684499,12205858
86,2933,8661,13130,35201,69143,96172,135283,325321,632555,1150500,1222437,3057104,4567357,6398812,7682290,9586240,11281784,12588310
87,2444,8032,13200,33873,64184,96381,135772,323227,643730,972125,1226208,3061365,4908464,6308298,7770500,9250443,10797503,12435287
88,2305,8102,13270,33245,62438,95404,136121,323995,654904,1013261,1219922,3032729,4566101,6130342,7958514,9633873,11542013,12714863
89,1956,8660,12781,34781,63836,95822,138636,325741,647780,998245,1219643,3204399,4568266,6355371,7682011,9145192,10702378,12260403
90,2444,8450,12851,34223,80178,96172,146318,324134,653787,1169007,1229630,3089231,5026216,6100100,7913465,9643790,11283879,12507643
91,2444,7682,12292,33873,61530,92330,139962,315823,684586,1077515,1248069,3047186,4815575,6118817,7650093,9153363,10679331,12194613
92,2374,7962,12990,35549,63416,91492,137937,309678,629062,1165446,1242621,3252311,4590405,6197599,7996019,9630660,11058570,12519586
93,2305,7543,12501,36248,64394,92959,128369,317779,665590,970169,1232424,3196508,4689999,6110367,7622716,9144842,10767541,12221432
94,2445,7264,11873,34711,63905,93309,126972,321131,666777,1027369,1211961,3046907,4588938,6454266,8172228,9587708,11096494,13009106
95,2375,6635,11874,35060,62019,96381,125715,326788,643520,1217128,1230189,3043555,5102553,6322894,7635218,9174525,10694138,12188537
96,2305,7543,11803,38692,62509,93937,124458,322459,646034,1106080,1219712,3051167,4580278,6221136,8007263,9436081,11002278,12800419
97,1955,7124,12851,37225,63137,165315,125854,314426,632206,1153572,1224462,3070723,4575598,6136557,7692976,9386144,10826697,12235261
98,2445,6635,12292,35689,63905,95683,131442,318896,643171,1244647,1212449,3051098,4569802,6190754,8310655,9543917,11285485,12517211
99,2374,8241,12990,47074,63696,104064,138566,321551,640726,1056004,1222995,3055986,4732882,6076424,7640036,9349827,10784512,12384373
