Size,100,500,1000,2500,5000,7500,10000,25000,50000
49,9079,179423,599450,4198247,16270083,36452761,65138649,424896983,1781643856
50,9010,178794,597076,4120513,16295784,36614234,65237963,,
51,10337,164338,675368,4121281,17606641,36604107,68360441,,
52,9569,160566,614047,4409587,16669925,36856514,65216801,,
53,9917,175093,631298,4160882,16357594,36755733,64467961,,
54,8521,166293,640307,4159205,16579341,36697067,65545267,,
55,8940,175372,639190,4159415,16460821,36711663,64964673,,
56,9638,178515,615444,4259288,16520465,36447103,65558257,,
57,9009,156865,610904,4104379,16402432,36737085,65847820,,
58,9428,155537,598961,4169612,16490363,36610462,65745572,,
59,9429,155258,601755,4164862,16387975,36420773,65234193,,
60,10057,155398,606854,4039427,17028772,36921187,65678314,,
61,10546,156026,605596,4075605,16758624,37106059,65434289,,
62,9847,155816,603222,4182881,16675722,36696158,65192776,,
63,8870,155956,614187,4136227,16377708,37586010,65311368,,
64,11385,156096,604967,4113948,16444338,37067366,66167485,,
65,11035,154979,600428,4077979,16408509,36954572,66187879,,
66,8032,156166,613349,4212704,16940492,36822152,65351876,,
67,8940,158819,599171,4162488,18201063,36469662,65583470,,
68,9079,155398,601825,4064710,18335717,36567790,66310520,,
69,9079,155816,599659,4048716,16804789,36549071,65172312,,
70,9009,154629,612860,4101935,16482681,36954991,65532905,,
71,10406,158331,626409,4186444,16372820,37391780,66138501,,
72,9359,166502,607273,4176736,16420871,37386123,65555394,,
73,9568,153302,608320,4004087,16565792,40642207,65786150,,
74,8730,170134,609368,4147123,16716719,40811154,66317785,,
75,8591,155538,600148,4170589,16497976,36521136,66506007,,
76,8451,155607,599590,4193637,16517252,36487052,65548410,,
77,9080,154909,630669,4126100,16921774,36582666,65359209,,
78,9009,155258,599869,4247904,16549588,38378572,65456847,,
79,8521,154629,608459,4112970,16437423,39196137,69348769,,
80,9149,155957,606574,4123447,16371702,36819917,65465996,,
81,11105,158122,597983,4231142,16537436,37123728,65322752,,
82,9149,155467,602802,4227650,16443569,36536431,65490302,,
83,8939,154978,611882,4197339,16566979,36664380,65247323,,
84,9009,154839,606155,4193009,16444547,37140420,65880507,,
85,8660,209804,603431,4144049,16577665,37259849,65420460,,
86,9428,154699,624873,4087687,16460471,40823865,65587172,,
87,9498,156864,603431,4243155,16540788,37074210,70729536,,
88,9149,157144,599800,4158786,18544334,37185817,65465507,,
89,9498,155188,617400,4160602,16656866,36731567,66672440,,
90,9428,155886,802899,4141465,16591284,37056122,68705947,,
91,8450,155258,734663,4134272,16633259,36908687,65869890,,
92,9639,154769,712873,4176037,16268476,39156956,64803200,,
93,9499,156655,688568,4169821,16686059,36725910,65147519,,
94,9569,154280,699743,4130500,16253460,36926845,65364447,,
95,8521,154769,740251,4138532,16561950,36875651,65435127,,
96,9498,155398,747305,4165561,16198285,37063804,65485622,,
97,8241,156794,657419,4141536,16298927,41492388,65139627,,
98,8520,156585,604339,4089503,16225104,37349246,64816540,,
99,9499,156376,602244,4172475,16157219,36872299,64671269,,
