Size,100,1000,5000,10000,50000,100000,500000,1000000
155,1467,8102,34083,72006,297525,750796,3646981,7689894
156,2794,7682,34362,66279,325112,699742,3557444,7897113
157,1816,7682,33873,67606,298921,694783,4306423,7640236
158,1886,7613,41485,85555,298712,686192,3933540,7771259
159,1886,8102,32895,70610,302064,721881,3562124,8299260
160,6216,7542,32755,71727,298782,926866,4732596,7781945
161,2445,8101,34292,70959,298781,720065,4061629,7738503
162,1886,9010,33873,72914,299900,759037,4110030,7991888
163,1886,7683,36597,84648,298991,699113,4042144,7975684
164,1397,8032,38133,66768,300947,705468,4123998,8304010
165,1886,9499,33594,68026,299620,691291,3647260,7795005
166,1955,8101,32895,67187,310445,786484,4515669,7858351
167,1886,8451,32476,69982,300598,720135,4147884,7546928
168,3352,8101,32406,64393,371138,1077863,3946391,8164047
169,1466,8032,32476,62927,360592,914085,3919572,7317569
170,1397,7543,32686,62438,327207,654205,3977400,8878875
171,1956,8171,32336,63556,301576,706586,3836321,7366667
172,1396,8102,32895,80178,302483,720554,3913846,8214472
173,978,8241,33384,80388,298433,905076,3977331,8165234
174,1397,7543,38762,80527,299969,743043,3984455,8482804
175,1885,7683,38553,71937,369391,772098,4083210,7731309
176,2444,7473,34642,73054,299201,746186,4197751,8324962
177,1397,11454,35689,84578,370858,721183,3856017,7747513
178,1467,8102,35200,66699,306813,674459,3781496,8735699
179,1397,8171,36736,67467,337194,740739,4043051,8184162
180,1885,7962,38133,66698,313379,754497,5141099,8154339
181,1885,8032,37575,74311,310795,957666,4047801,7571721
182,1956,8101,38204,68654,298083,737805,4269618,8140021
183,1885,9080,40648,65232,299690,716294,3731070,7696039
184,2375,8102,42533,63696,299131,721951,3651032,7998313
185,1955,7543,40857,63905,300527,788720,3798886,7442934
186,1886,8241,37714,74730,298852,747304,4728546,7788370
187,1955,8800,37994,64812,371766,697996,4182525,7623823
188,1886,7683,39460,63905,298503,700091,3467698,7871481
189,1466,7542,38133,63766,372394,903469,4702984,7662097
190,1886,8172,36667,63346,343760,761691,4079788,7516198
191,1885,9079,37644,64882,330001,816725,4201312,7678440
192,3213,8032,36947,85276,295430,965069,4421593,8001246
193,1816,7264,36388,63905,298433,726351,4219611,7516477
194,1886,7892,39600,66349,326020,701487,3750975,8198759
