Size,100,1000,5000,10000,50000,100000,500000,1000000
240,1886,7123,30520,55314,377842,545252,2951081,6049737
241,1886,6775,29543,56152,439792,611532,2982649,6006994
242,978,6635,30032,56222,437417,543646,4088658,5862910
243,1467,6775,29613,55733,442026,543855,3433894,6052880
244,1956,6705,78082,56223,451106,561246,3024553,5817025
245,1886,6705,36178,55385,436859,545252,3589501,6243896
246,978,6146,38622,55733,480439,545252,2931455,5939597
247,2793,6635,29124,57270,438115,570186,2959881,6519211
248,978,6775,28076,59086,364014,618237,2963373,5934219
249,1396,6146,28705,58387,470871,545322,3013589,6155547
250,1396,6216,28774,146807,453970,613418,3580352,5914174
251,1397,6565,30032,59226,406896,545811,3718708,6432048
252,4330,6705,28635,76057,363594,553354,2938580,5838047
253,1467,6634,30521,60064,445868,551678,3559260,6692208
254,1397,6635,76476,60972,456833,577240,2940954,5826942
255,1466,6775,36248,60483,534986,544764,2948217,6818481
256,1397,6634,243816,59505,556427,556637,3276822,5978568
257,1467,6705,28565,61530,440001,544553,3158091,7133956
258,1397,6216,28844,60343,389506,555519,3717870,5889311
259,1467,6565,29054,59994,481417,600148,3619323,7334261
260,978,7613,28635,59574,453481,562084,2922166,6886227
261,1955,7473,28356,58946,400820,551748,3347501,6152404
262,1955,7054,28565,60063,494128,606293,2955761,7516617
263,978,6635,28635,58597,469055,546090,3462599,6073692
264,1956,6705,29543,58597,431271,545531,2965677,7314286
265,2375,54407,36247,59365,513334,541970,2987678,6011114
266,1466,9569,36527,59155,453480,556986,4114709,7144431
267,1397,9009,30451,73404,399563,611951,3604308,6003431
268,1397,9009,31009,58736,434833,563132,2925518,6657288
269,1886,9010,32826,58806,437836,544554,2951570,6075438
270,1956,7962,29613,59086,450896,544554,3726111,7343969
271,1467,6216,30520,59645,463328,544275,3809502,5987996
272,1886,6216,30102,72844,536173,545950,3738962,6706736
273,1886,6775,30381,59574,415277,570814,2966236,5920530
274,2375,6635,30032,59226,459976,587157,2961207,6816456
275,1397,6565,30521,59644,487772,545532,2985443,6047851
276,1886,6705,29823,59226,415417,551817,3034053,7127181
277,1397,7124,28635,74521,397049,626059,4118271,5952447
278,1467,8032,31499,61600,455087,567462,3767667,6719516
