Size,100,1000,5000,10000,50000,100000,500000,1000000
0,3422,20882,190318,342852,1089876,2211529,14886216,28499573
1,2374,21371,188362,308489,1134155,2446127,13259609,27426529
2,2794,21022,189689,219093,1105660,2204056,14429592,27795571
3,2933,21930,191086,297175,1149939,4074550,13453070,28820215
4,2864,31289,151276,224261,1452562,3390314,13233279,26693962
5,5239,25212,137029,230966,1087012,4073852,14308417,26160094
6,3282,22908,116007,217207,1086384,2245472,14204843,26697105
7,3212,38762,110140,248565,1095882,2301904,13677121,27152191
8,3353,23397,109651,216928,1101260,2211530,14779219,38632311
9,3352,26190,110140,223004,1111247,2271454,13521235,28311210
10,3422,22559,113981,431341,1097349,2201682,13938538,28348226
11,3352,22978,109232,219791,1099933,2261885,14239903,25970614
12,3283,22978,109581,219302,1093647,2190577,13803744,28682279
13,3352,22349,112166,220908,1101889,2229897,13824417,25861661
14,3353,22139,207010,216788,1116974,2180171,13596385,36430419
15,3422,22419,110140,221328,1228861,2288285,14195345,28759593
16,3422,21861,111048,219512,1141419,2202659,14261275,28115375
17,3282,22350,111187,220768,1094206,2204545,12872477,25831350
18,3352,22070,109372,218464,1107615,2169834,14457600,27614402
19,2864,22279,109162,219232,1145609,2225567,14383987,29288991
20,3282,23397,108813,230268,1099863,2207688,14262322,28457389
21,3353,22350,108185,219442,1106149,2593353,15455704,28383776
22,2864,22489,108813,218884,1092669,2226476,13829236,27439729
23,3283,22350,109512,219372,1092740,2185968,14017109,25693553
24,3352,22140,137309,220420,1194289,2249034,14402983,27835939
25,3702,23397,135702,423938,1103006,2267053,12853202,25938068
26,3283,22768,138286,226147,1111876,2208108,14259878,27491411
27,3423,22070,110070,221537,1112784,2173116,14408361,27503355
28,2863,22000,118660,220559,1110409,2223682,15468903,29328381
29,3352,22489,121315,220629,1123539,2214114,15044128,25958741
30,3353,22908,168248,387620,1117114,2198050,14858489,27146604
31,2863,23048,109442,383988,1116556,2309657,14412063,27731457
32,3352,26261,109371,384128,1106987,2189180,13166719,27317925
