Repeat,10,100,500,1000,2500,5000,7500,10000,15000,25000,37500,50000,62500,75000,100000
76,1031,309,64,20,10,4,4,3,2,1,2,1,2,1,1
77,1397,407,102,39,16,7,5,4,2,1,1,1,1,1,1
78,1505,179,46,29,10,8,4,4,3,2,1,1,1,1,1
79,545,8,3,3,1,1,1,1,1,1,1,1,1,1,1
80,1031,223,36,34,7,7,2,4,2,2,1,2,1,1,1
81,772,146,30,27,10,9,6,5,5,2,2,2,1,1,1
82,1505,331,82,49,21,10,7,6,3,3,1,2,1,1,1
83,545,68,15,13,4,4,2,2,2,2,1,1,1,1,1
84,1505,422,78,57,20,13,8,7,6,4,1,2,1,1,1
85,1209,96,20,14,3,3,2,2,2,2,2,1,1,2,1
86,964,121,34,11,6,2,3,1,2,1,1,1,1,1,1
87,1505,422,102,58,20,13,9,5,5,2,2,1,1,1,1
88,1397,156,43,28,8,6,2,4,2,1,1,1,2,1,1
89,1505,224,61,46,13,11,2,6,2,3,1,1,1,1,1
90,1397,407,73,56,18,14,7,8,4,2,2,1,1,1,1
91,1505,224,40,30,8,7,4,5,4,2,1,2,1,1,1
92,772,86,24,18,4,4,2,1,2,1,1,1,1,1,1
93,1397,407,102,63,20,14,7,6,5,3,2,1,1,2,1
94,1505,331,60,40,13,9,3,5,3,3,1,2,1,1,1
95,1209,270,73,46,19,11,7,7,4,2,1,2,1,1,1
96,545,168,41,27,9,8,5,4,4,2,2,1,1,2,1
97,1209,270,43,34,8,7,2,3,2,4,2,2,1,2,1
98,545,37,6,6,3,3,1,2,1,2,1,1,1,1,1
99,658,101,22,4,6,2,2,1,1,1,1,1,1,1,1
100,455,140,47,36,14,11,6,5,5,3,2,1,1,1,1
101,1139,110,29,8,5,4,2,2,1,1,2,1,1,1,1
102,1139,70,15,7,4,3,2,1,2,2,1,1,1,1,1
103,455,26,4,3,1,1,1,1,1,1,1,1,1,1,1
104,1397,407,73,56,15,14,4,8,4,3,1,2,1,1,1
105,1397,156,48,34,12,9,5,6,3,4,2,2,1,1,1
106,1505,179,26,21,6,5,4,3,3,1,1,1,1,1,1
107,1031,11,6,4,3,1,2,1,1,1,1,1,1,1,1
108,1505,422,108,68,22,14,6,5,5,4,2,2,2,2,1
109,658,193,58,19,5,4,2,2,2,1,1,1,1,1,1
110,658,68,13,4,2,2,2,2,2,1,1,1,1,1,1
111,1505,23,10,2,3,1,1,1,1,1,1,1,1,1,1
112,1031,223,60,44,16,11,5,7,4,3,2,2,1,1,1
113,1505,224,40,29,10,7,4,6,3,2,2,1,1,2,1
114,1397,117,21,12,2,2,2,1,2,1,1,1,1,1,1
115,1397,156,43,28,8,6,2,2,2,2,1,2,2,1,1
116,1209,163,28,22,5,5,1,4,1,1,1,1,1,1,1
117,545,168,41,27,9,4,4,3,1,2,2,1,1,1,1
118,1505,422,85,31,16,1,7,1,1,1,2,1,1,1,1
119,1397,117,22,6,7,3,3,2,3,1,1,1,1,1,1
120,964,263,54,13,12,4,5,4,3,1,2,1,2,1,1
121,1031,129,44,34,12,8,4,3,3,2,1,2,1,1,1
122,545,65,18,7,5,4,3,3,2,2,1,1,1,1,1
123,1397,132,16,10,4,3,2,1,2,1,1,1,1,1,1
124,1505,179,46,17,8,4,3,3,1,2,1,2,1,1,1
125,1397,407,95,57,24,13,8,6,6,3,1,2,1,1,1
126,772,146,32,24,7,5,2,4,1,2,1,2,1,1,1
127,1209,339,81,27,20,8,7,4,4,1,2,1,2,1,1
128,1505,224,30,17,4,4,2,2,2,1,1,1,1,1,1
129,545,65,11,9,3,1,2,1,1,1,1,1,1,1,1
130,1139,192,34,28,9,7,3,5,1,2,1,2,1,1,1
131,1031,129,21,4,4,2,3,2,2,1,1,1,1,1,1
132,1031,129,18,16,4,3,1,2,1,1,1,1,1,1,1
133,1209,163,18,11,4,3,3,2,2,1,1,1,1,1,1
134,772,220,47,11,11,3,2,1,1,2,2,1,1,1,1
135,1397,407,102,39,22,9,9,4,5,1,2,1,1,1,1
136,1505,422,102,58,25,13,6,7,3,2,1,1,1,1,1
137,658,92,12,1,4,1,2,1,1,1,2,1,2,1,1
138,455,140,25,18,5,3,1,1,1,2,1,1,1,1,1
139,1209,115,31,20,7,5,3,3,2,2,2,1,1,2,1
140,1397,407,95,38,8,5,2,3,2,2,1,1,1,1,1
141,658,23,3,3,2,2,1,2,1,1,1,1,1,1,1
142,1139,308,64,25,10,5,6,4,4,1,2,1,1,1,1
143,1397,117,19,16,8,5,1,4,1,2,1,2,1,1,1
144,545,37,6,6,3,3,2,1,2,2,1,1,1,1,1
145,1031,223,36,34,7,7,4,4,4,2,1,2,1,1,1
146,545,68,23,19,3,2,1,1,1,1,1,1,1,1,1
147,1209,115,31,11,7,2,4,1,1,1,1,1,1,1,1
148,772,146,25,16,7,6,3,2,3,2,1,1,1,1,1
149,1397,407,102,63,20,14,7,6,5,3,1,1,1,1,1
150,1139,31,23,20,7,7,4,5,4,1,1,1,1,1,1
151,1505,422,108,68,24,15,7,7,5,4,2,2,2,2,1
152,1505,179,56,40,12,10,6,5,4,2,2,2,1,1,1
153,1505,422,108,68,22,14,7,9,4,4,2,2,1,1,1
154,658,75,13,2,2,1,1,1,1,1,1,1,1,1,1
155,658,101,28,22,6,4,2,3,1,1,1,1,1,1,1
156,1505,16,3,3,2,2,1,2,1,1,1,1,1,1,1
157,772,107,41,9,2,1,2,1,1,1,1,1,1,1,1
158,1397,407,51,40,12,9,6,5,5,3,2,2,1,2,1
159,1397,38,9,7,2,2,2,1,2,1,1,1,1,1,1
160,1397,38,12,12,2,2,1,2,1,2,1,2,1,1,1
161,1031,309,82,54,17,12,6,8,4,4,2,2,1,1,1
162,1505,422,49,38,13,10,5,3,3,2,2,1,1,1,1
163,1209,115,15,10,2,2,1,1,1,1,1,1,1,1,1
164,658,193,37,28,7,4,3,2,2,2,2,1,1,1,1
165,1139,229,30,16,11,6,6,2,3,1,2,1,1,1,1
166,1397,196,33,8,6,1,4,1,1,1,1,1,1,1,1
167,1139,229,38,27,8,4,3,2,1,2,1,1,2,1,1
168,1397,156,48,34,10,8,6,5,4,2,1,1,1,1,1
169,964,121,34,23,6,4,1,2,1,1,1,1,1,1,1
170,1505,422,85,54,25,13,9,7,5,4,3,2,1,2,1
171,1209,96,27,22,8,7,4,3,4,1,1,1,1,1,1
172,1031,309,80,50,17,12,6,8,5,2,2,2,1,1,1
173,1505,331,82,49,21,14,7,6,5,3,1,1,1,1,1
174,1209,9,6,2,2,1,2,1,1,1,2,1,1,1,1
175,1139,43,12,11,5,5,1,3,1,2,1,2,1,1,1
176,545,58,11,3,2,2,1,2,1,1,1,1,1,1,1
177,1505,331,55,41,12,10,4,5,4,2,1,1,1,1,1
178,1209,163,55,42,13,9,3,6,3,2,1,2,2,1,1
179,1505,224,61,15,12,3,5,2,1,1,2,1,2,1,1
180,1505,331,82,49,22,13,7,4,4,3,1,2,1,1,1
181,1209,115,31,11,7,2,2,1,1,1,2,1,1,1,1
182,545,21,9,8,4,4,1,2,1,1,1,1,1,1,1
183,1397,302,81,31,20,9,8,5,4,4,2,2,1,1,1
184,455,140,29,21,5,2,2,1,1,1,1,1,1,1,1
185,1505,224,61,46,13,11,6,6,5,4,1,2,1,1,1
186,1505,422,78,57,13,9,3,5,2,1,1,1,1,1,1
187,1031,309,64,44,13,13,6,6,6,3,2,1,1,2,1
188,1209,163,24,5,5,1,3,1,1,1,2,1,1,1,1
189,1209,339,81,27,20,8,6,4,2,2,2,2,2,1,1
190,1209,40,14,12,6,6,2,3,2,2,1,2,1,1,1
191,964,263,54,13,14,3,5,2,1,2,2,1,1,1,1
192,1397,407,86,56,12,7,5,5,4,2,2,2,1,1,1
193,1397,407,102,39,22,9,9,5,5,2,1,1,1,1,1
194,1209,270,43,34,9,8,4,6,4,1,1,1,1,1,1
195,1397,407,73,56,18,14,7,8,4,3,2,2,1,1,1
196,1397,196,30,6,5,2,3,2,2,1,1,1,2,1,1
197,1505,331,82,49,21,10,9,6,4,2,2,1,1,1,1
198,964,263,73,49,15,13,7,7,5,2,1,1,1,1,1
199,964,263,68,46,14,8,3,3,2,3,1,1,1,1,1
200,964,263,73,49,16,10,6,6,3,3,1,1,1,1,1
201,545,168,56,41,14,10,2,6,2,4,2,2,1,2,1
202,658,92,10,4,1,1,1,1,1,1,1,1,1,1,1
203,545,58,11,8,4,3,2,2,2,1,1,1,1,1,1
204,1139,308,64,39,22,12,8,5,4,3,2,2,2,1,1
205,658,101,22,18,5,4,3,2,3,1,1,1,1,1,1
206,1139,141,25,13,7,3,3,2,2,1,1,1,2,1,1
207,545,168,56,15,12,5,5,2,4,1,1,1,1,1,1
208,1505,224,30,17,6,1,4,1,1,1,1,1,1,1,1
209,455,54,12,8,2,2,1,2,1,1,1,1,1,1,1
210,1209,339,81,54,18,14,6,8,5,2,1,2,1,1,1
211,772,220,17,15,4,4,3,1,3,1,1,1,1,1,1
212,658,193,37,9,7,3,3,2,1,1,2,1,1,1,1
213,1209,163,55,42,11,11,4,6,4,1,1,1,1,1,1
214,1209,339,71,22,19,9,6,6,3,2,1,1,1,1,1
215,964,263,54,13,9,3,2,1,1,2,2,1,1,1,1
216,658,23,7,2,2,1,1,1,1,1,1,1,1,1,1
217,772,107,14,12,3,3,1,2,1,1,1,1,1,1,1
218,1505,224,30,17,11,6,6,4,3,1,2,1,2,1,1
219,1209,138,44,34,9,8,3,5,3,3,1,2,2,1,1
220,1505,422,102,58,24,13,9,9,5,2,1,2,2,1,1
221,1505,45,7,6,4,4,2,2,2,1,1,1,1,1,1
222,1031,309,80,50,17,12,6,8,5,2,2,2,1,1,1
223,964,121,34,11,6,3,1,2,1,2,1,1,1,1,1
224,1209,339,81,27,18,4,7,2,2,1,1,1,2,1,1
225,1505,224,61,46,12,9,5,4,4,3,1,2,2,1,1
226,1139,192,34,28,9,7,5,2,5,1,1,1,1,1,1
227,772,220,47,36,11,8,5,5,5,2,2,1,1,2,1
228,658,68,13,4,2,2,2,2,2,1,1,1,1,1,1
229,1031,39,10,8,3,3,1,1,1,2,1,1,1,1,1
230,1139,110,29,8,5,4,2,2,2,1,1,1,1,1,1
231,772,86,22,13,4,3,2,2,1,1,2,1,1,1,1
232,1505,143,33,22,6,4,3,2,2,1,2,1,1,1,1
233,1505,179,56,40,12,8,4,5,2,3,1,2,1,1,1
234,1209,339,81,54,20,12,7,6,3,4,3,2,1,2,1
235,1397,407,95,38,20,7,9,5,4,1,2,1,1,1,1
236,1397,302,49,37,12,10,4,6,4,2,1,1,1,1,1
237,1031,118,37,11,5,3,2,3,2,1,1,1,1,1,1
238,545,80,31,21,9,6,5,4,3,3,2,2,1,1,1
239,1209,270,43,34,14,10,6,5,5,3,1,2,2,1,1
240,1505,114,19,14,8,4,3,4,2,1,1,1,1,1,1
241,1139,308,64,39,10,9,3,5,3,2,1,1,1,1,1
242,1209,270,43,34,8,7,2,4,2,4,1,2,1,1,1
243,1397,156,43,28,10,7,3,4,2,1,1,1,1,1,1
244,1209,270,73,27,12,2,4,2,1,2,1,2,2,1,1
245,1139,141,41,32,8,6,3,3,1,3,1,2,1,1,1
246,545,168,41,14,6,3,3,2,1,1,1,1,1,1,1
247,1031,80,18,13,6,5,3,3,3,1,1,1,1,1,1
248,772,146,41,32,9,5,3,3,2,1,1,1,1,1,1
249,658,193,58,19,12,5,5,3,4,1,2,1,2,1,1
250,1209,40,7,6,4,4,1,2,1,2,1,1,1,1,1
251,1139,110,17,13,4,3,1,2,1,2,1,1,1,1,1
252,1031,80,16,4,4,2,2,2,2,1,1,1,1,1,1
253,772,107,41,32,10,7,2,4,2,3,2,2,1,2,1
254,1505,422,85,54,17,11,7,6,4,2,1,1,2,1,1
255,1209,270,61,39,15,7,5,5,2,2,1,1,1,1,1
256,455,140,25,7,4,2,1,2,1,1,1,1,1,1,1
257,1397,156,48,34,13,9,3,7,3,2,1,2,1,1,1
258,1397,156,43,28,8,6,2,2,2,2,1,2,2,1,1
259,772,146,41,32,11,10,5,7,4,1,1,1,1,1,1
260,1505,45,7,6,4,4,2,2,2,1,1,1,1,1,1
261,1505,143,41,8,7,2,2,2,1,1,2,1,1,1,1
262,772,86,8,2,1,1,1,1,1,1,1,1,1,1,1
263,1031,96,26,16,7,5,4,2,3,2,1,1,1,1,1
264,1505,422,108,68,24,15,7,8,5,4,2,2,2,2,1
265,1397,302,49,37,9,9,3,4,3,2,1,1,1,1,1
266,772,107,41,32,10,7,5,3,3,1,1,1,1,1,1
267,1505,422,78,21,20,6,9,4,5,2,1,2,2,1,1
268,455,54,7,6,3,3,1,2,1,1,1,1,1,1,1
269,658,193,29,24,4,3,1,2,1,3,1,2,2,1,1
270,1209,270,48,44,12,10,7,6,6,2,2,1,1,1,1
271,1031,223,36,34,7,7,1,4,1,3,1,1,1,1,1
272,1209,339,71,49,11,8,4,4,4,1,1,1,1,1,1
273,455,50,9,6,3,2,1,1,1,1,1,1,1,1,1
274,455,50,8,8,4,4,2,1,2,1,1,1,1,1,1
275,1139,31,23,20,7,7,4,2,4,2,1,1,1,1,1
276,1397,156,24,19,7,6,4,3,3,1,1,1,1,1,1
277,1209,339,59,44,18,13,6,6,5,3,2,2,1,2,1
278,1031,309,64,44,10,6,4,2,3,1,1,1,1,1,1
279,545,68,15,13,4,2,3,1,2,1,2,1,1,1,1
280,1397,302,65,42,9,8,4,4,3,2,1,1,1,1,1
281,1505,422,102,44,25,12,10,6,4,3,2,2,1,1,1
282,1209,270,48,4,10,2,4,1,1,2,2,1,1,1,1
283,1031,118,37,11,8,1,3,1,1,1,2,1,2,1,1
284,1505,114,22,16,7,5,3,2,2,2,2,1,1,2,1
285,1209,339,41,33,4,2,2,2,2,1,1,1,1,1,1
286,772,107,18,14,2,2,1,2,1,1,1,1,1,1,1
287,1397,407,102,63,22,13,9,7,4,2,2,1,1,1,1
288,1505,224,40,11,10,3,5,1,2,1,2,1,1,1,1
289,1209,96,20,6,7,3,2,1,1,1,1,1,1,1,1
290,1139,229,41,27,15,9,9,5,6,2,2,2,1,1,1
291,964,95,14,8,6,3,2,1,1,1,1,1,2,1,1
292,1209,163,28,22,5,4,3,1,2,2,1,1,1,1,1
293,1139,308,37,26,12,7,4,4,3,2,1,1,1,1,1
294,1505,224,61,46,13,11,5,5,4,4,2,2,1,2,1
295,658,75,21,16,5,5,2,4,2,2,1,2,1,1,1
296,1139,229,38,27,8,4,4,2,3,2,2,1,1,1,1
297,772,107,41,9,10,3,5,2,2,1,2,1,2,1,1
298,658,92,33,25,7,5,1,3,1,2,1,2,1,1,1
299,1139,192,23,14,3,3,3,3,3,1,1,1,1,1,1
300,545,37,11,9,3,3,2,2,2,1,1,1,1,1,1
301,1031,96,15,3,4,1,1,1,1,1,1,1,1,1,1
302,964,204,53,17,13,5,7,3,2,1,2,1,1,1,1
303,1031,39,13,12,3,2,1,2,1,1,1,1,1,1,1
304,1139,43,12,1,1,1,1,1,1,1,1,1,1,1,1
305,1505,331,82,33,22,9,8,4,3,2,2,1,1,1,1
306,1139,110,22,11,8,3,3,2,2,1,1,1,2,1,1
307,545,37,8,1,2,1,2,1,1,1,1,1,1,1,1
308,1209,26,14,12,2,2,2,1,2,1,1,1,1,1,1
309,1209,270,61,39,15,11,6,8,4,3,2,2,1,1,1
310,1031,39,13,12,6,6,3,3,3,1,1,1,1,1,1
311,964,204,36,11,9,4,5,3,4,1,1,1,1,1,1
312,1139,229,58,22,13,4,6,2,3,1,2,1,1,1,1
313,545,21,3,3,2,2,1,2,1,1,1,1,1,1,1
314,1505,422,108,68,24,14,7,9,5,3,2,2,1,1,1
315,1505,422,49,38,12,9,4,5,3,2,2,1,1,1,1
316,772,220,47,36,8,5,3,3,1,1,2,1,1,1,1
317,545,58,15,6,3,2,1,1,1,2,1,1,1,1,1
318,545,65,12,11,4,4,2,3,2,1,1,1,1,1,1
319,1209,270,43,34,14,10,6,5,5,3,1,2,2,1,1
320,1139,308,80,29,16,6,6,3,2,2,2,2,1,1,1
321,545,36,9,5,3,3,1,2,1,2,1,1,1,1,1
322,1505,224,61,15,12,3,3,1,1,1,2,1,2,1,1
323,1139,70,12,5,2,1,2,1,1,1,1,1,1,1,1
324,1209,339,71,22,19,9,6,6,3,1,2,1,2,1,1
325,658,68,19,13,5,3,3,2,2,2,1,1,1,1,1
326,1139,43,6,3,1,1,1,1,1,1,1,1,1,1,1
327,1397,117,29,21,5,4,2,3,2,1,1,1,1,1,1
328,772,86,8,6,4,3,2,2,2,2,1,1,1,1,1
329,1397,407,51,11,15,4,5,1,1,3,2,1,1,1,1
330,772,220,66,45,14,12,7,6,5,4,3,2,1,2,1
331,964,204,32,26,5,4,1,3,1,1,1,1,1,1,1
332,1139,141,30,21,5,3,2,1,2,1,1,1,1,1,1
333,1397,117,29,21,7,5,2,4,2,1,1,1,1,1,1
334,964,263,68,46,14,8,6,3,4,3,2,1,1,1,1
335,545,80,31,21,6,4,2,2,2,1,1,1,1,1,1
336,772,220,66,45,14,9,3,4,2,3,1,2,2,1,1
337,1397,196,46,29,9,6,4,2,4,1,1,1,1,1,1
338,1397,132,41,33,11,9,6,5,4,2,1,2,1,1,1
339,545,68,10,3,2,2,1,1,1,1,1,1,1,1,1
340,964,263,73,49,15,12,8,5,5,2,2,1,1,1,1
341,964,89,26,6,9,4,3,2,1,1,2,1,2,1,1
342,1505,331,57,51,14,12,5,7,4,3,1,2,1,1,1
343,545,168,56,41,13,12,5,6,4,4,2,2,1,2,1
344,1397,132,41,33,8,8,4,3,4,3,2,1,1,2,1
345,772,76,18,13,4,3,1,2,1,1,1,1,1,1,1
346,1397,302,65,42,15,9,5,4,4,3,2,2,2,1,1
347,658,193,21,17,4,4,1,3,1,2,1,2,1,1,1
348,964,204,34,31,7,7,2,6,2,2,1,2,1,1,1
349,1397,302,49,12,15,6,6,2,2,2,2,1,1,1,1
350,1505,331,82,49,22,13,7,9,4,3,2,2,1,1,1
351,1505,179,26,5,6,1,4,1,1,1,1,1,1,1,1
352,1209,270,45,15,10,4,6,2,3,1,1,1,1,1,1
353,658,75,19,12,2,2,2,1,2,1,1,1,1,1,1
354,1397,302,57,20,13,6,8,2,5,1,1,1,1,1,1
355,1505,422,78,57,20,13,6,6,4,4,2,2,1,2,1
356,658,75,21,16,5,5,2,4,2,2,1,1,1,1,1
357,1209,339,59,15,11,3,5,2,2,1,2,1,2,1,1
358,1397,302,65,23,19,10,9,6,5,2,2,2,1,1,1
359,1209,138,21,16,6,5,4,2,3,1,1,1,1,1,1
360,658,23,7,5,3,2,1,1,1,1,1,1,1,1,1
361,1209,163,55,13,13,4,6,2,3,1,3,1,1,1,1
362,1209,339,71,49,19,10,6,5,3,1,2,1,1,1,1
363,964,204,34,31,7,7,3,6,3,2,1,2,1,1,1
364,1209,163,55,42,12,10,4,5,3,4,2,2,1,2,1
365,1397,196,63,47,15,10,4,7,3,3,1,2,1,1,1
366,1139,308,53,36,10,7,3,4,2,3,1,2,1,1,1
367,1139,110,29,21,7,6,1,3,1,3,1,1,1,1,1
368,1397,132,41,33,11,8,5,4,4,1,1,1,1,1,1
369,658,75,13,2,2,1,1,1,1,1,1,1,1,1,1
370,1505,331,82,33,22,9,7,5,3,2,2,1,1,1,1
371,1209,96,16,11,3,3,1,3,1,2,1,2,1,1,1
372,1031,309,64,44,13,13,6,7,6,3,1,1,1,1,1
373,1505,422,108,68,22,14,6,5,5,3,1,1,1,1,1
374,545,168,41,27,9,4,3,3,2,2,1,2,1,1,1
375,1397,302,57,20,12,4,5,2,2,1,2,1,1,1,1
376,1031,223,60,44,16,11,5,4,4,2,1,1,1,1,1
377,658,38,7,4,3,3,2,3,2,1,1,1,1,1,1
378,545,36,14,11,5,5,1,3,1,1,1,1,1,1,1
379,658,101,28,22,6,4,2,3,2,2,1,1,1,1,1
380,658,38,5,4,2,2,1,1,1,1,1,1,1,1,1
381,1505,331,55,41,12,10,4,5,4,2,1,1,1,1,1
382,964,204,34,31,7,7,3,6,3,1,1,1,1,1,1
383,1139,141,30,21,7,7,3,2,3,2,1,1,1,1,1
384,1139,110,29,21,6,4,3,3,2,1,2,1,1,1,1
385,1031,309,82,54,19,15,6,8,5,4,1,2,1,1,1
386,772,220,66,45,14,12,7,6,5,3,1,2,1,1,1
387,1031,309,64,44,14,9,7,4,3,1,2,1,1,1,1
388,1031,118,11,4,3,1,2,1,1,1,1,1,1,1,1
389,455,54,9,8,3,3,2,3,2,1,1,1,1,1,1
390,1397,407,73,56,18,12,6,5,5,3,2,2,2,1,1
391,1139,141,30,9,8,3,4,1,1,1,1,1,1,1,1
392,1139,141,41,32,10,7,2,5,1,2,1,2,1,1,1
393,1397,132,29,18,6,4,2,2,2,1,1,1,1,1,1
394,1505,331,55,41,17,11,5,6,3,3,1,2,1,1,1
395,1139,308,53,36,12,8,6,3,3,2,1,2,1,1,1
396,545,68,23,4,3,1,1,1,1,1,1,1,1,1,1
397,1031,309,64,44,16,9,6,4,4,2,1,1,1,1,1
398,964,263,68,46,16,11,6,3,4,2,1,1,2,1,1
399,1209,163,28,22,5,4,3,3,2,1,2,1,1,1,1
400,1505,331,55,41,3,2,1,1,1,1,1,1,1,1,1
401,1209,339,81,54,20,12,7,6,3,2,2,1,1,1,1
402,455,47,8,3,1,1,1,1,1,1,1,1,1,1,1
403,964,95,19,15,5,4,3,3,2,1,2,1,1,1,1
404,1139,192,23,9,3,3,1,3,1,1,1,1,1,1,1
405,1139,141,18,15,4,4,3,2,3,1,1,1,1,1,1
406,1397,196,63,47,13,11,6,5,5,2,2,1,1,2,1
407,658,23,9,8,4,4,1,2,1,1,1,1,1,1,1
408,772,107,41,32,11,8,4,4,3,2,2,1,1,1,1
409,1505,179,26,18,4,3,2,1,1,2,2,1,1,1,1
410,1209,115,30,6,5,1,3,1,1,1,1,1,1,1,1
411,1031,223,37,30,12,8,5,5,4,2,1,2,1,1,1
412,455,40,9,5,3,3,2,3,2,1,1,1,1,1,1
413,658,101,20,19,7,7,2,4,2,2,1,2,1,1,1
414,1209,339,81,54,18,14,5,8,4,2,1,2,2,1,1
415,1209,270,73,27,20,6,8,3,3,1,2,1,1,1,1
416,658,193,29,5,6,2,2,2,1,1,1,1,1,1,1
417,1397,407,102,63,20,14,7,6,5,3,2,1,1,2,1
418,1139,308,80,51,17,10,5,7,3,3,1,2,2,1,1
419,772,40,8,3,4,3,3,3,2,1,2,1,1,1,1
420,1139,308,37,26,12,7,4,3,3,2,1,1,1,1,1
421,1505,143,41,8,3,1,3,1,1,1,2,1,1,1,1
422,1139,110,29,8,5,4,2,2,2,1,1,1,1,1,1
423,1505,331,60,40,10,9,2,5,2,2,1,2,1,1,1
424,455,50,8,8,4,4,1,3,1,1,1,1,1,1,1
