Size,10,100,1000,5000,10000,50000,100000,500000,1000000
0,1397,4330,34572,206383,583527,2588613,5724506,32811427,66041693
1,978,4260,36178,211760,449221,2919523,6177988,31652054,64082634
2,1397,3772,35619,210014,458511,2950463,6371729,31872265,63240551
3,978,3771,35689,211481,467450,2603909,5919015,31384979,64181319
4,1397,4261,36737,216998,462143,2671865,6037327,30969979,63831622
5,1466,2794,37226,208407,448454,2488181,5642372,30696200,64089967
6,1467,3911,36248,209455,466683,2661598,5593413,31228394,63598700
7,908,2933,35549,210572,452504,2535813,6529502,30709470,64351035
8,978,3282,36248,209595,490428,2651331,6988432,30641025,65186622
9,1466,3841,36248,214693,470803,2963244,5527483,31090946,64404115
10,1467,3771,36807,234808,459419,2938590,7155493,30679089,67211333
11,1397,2444,37505,210084,484212,2555159,5716545,31031580,64358578
12,978,3283,34991,279088,468568,2588614,7112889,30929472,64848797
13,1466,3841,37784,235646,466962,2595667,5883746,31670771,63126291
14,978,4261,36108,235925,476460,2630239,5651033,30629012,64346356
15,978,3353,35829,235227,458371,2554880,5451635,30629431,64568522
16,1396,3772,36248,239278,460886,2592664,5785548,31106032,63182723
17,1466,3422,34712,240605,470314,2606632,6560791,30228121,63996449
18,1397,3771,35340,244655,458650,3068775,6552061,30150038,63027535
19,1397,3841,36318,241443,463191,2661598,5581889,30743343,63351391
20,1466,3771,36667,237951,459139,2758747,5621420,30956989,64518027
21,1397,3772,35270,236973,547908,2717890,5849802,34484484,63064551
22,1466,3771,35061,240395,471083,2595737,5798678,30300198,68390191
23,1467,3422,35270,236204,460048,2607820,5782963,30621749,63188659
24,1467,2933,35759,232992,463399,2618715,5664023,31683553,63568948
25,1397,3771,36318,243328,472899,2575902,5540123,31186489,64316254
26,1397,3911,35689,234598,459559,2577020,5484669,31527177,62986467
27,1466,3772,35270,233481,466682,2634569,5417901,31144444,63470192
28,1397,3422,35340,245633,453483,2731998,5599629,30137327,64545405
29,1467,3702,55035,230687,459419,2593921,5890100,31112806,64851241
30,1467,3353,35829,237392,480441,2618016,5685814,31155130,63973750
31,1397,3841,40439,244376,452434,2615782,5614505,31642555,63637672
32,1467,3841,41975,244306,487775,3084140,5767528,30003859,63442953
33,1467,3352,34782,249056,493222,2939917,5932076,30239225,63243485
34,1397,3842,37715,255411,472968,2524638,5653477,30679927,63476198
35,978,3772,35270,239418,459000,2570943,5899249,30444909,65986589
36,1397,3772,35200,240885,463888,2647839,5672823,30640047,65186482
37,1397,3353,34851,248427,463679,3261538,6163670,31197105,63983179
38,978,3282,36667,241373,461025,2943548,5821516,30755007,63684815
39,1397,3772,35200,238999,489241,2684017,5638461,30410548,71091599
40,1397,3841,35270,242490,454180,2765871,5644677,30606454,66201840
41,978,3842,36946,238789,464796,2909955,5664862,30809763,65843692
42,978,3771,36318,242002,462981,2729972,5585241,30390643,64299562
43,1397,4400,35689,278739,471920,2749808,5547527,30639908,63461322
44,1397,4190,34711,260719,446917,2669280,5508975,30820658,65142691
45,1397,3353,34851,215671,457673,2763776,5624493,30858024,65076202
46,1397,3702,34781,217487,463680,2688487,5795884,31179575,62722676
47,1466,3911,35759,212179,455508,2641413,5668144,32098622,65307447
48,977,3353,35829,210992,658817,2628004,5588175,30197600,63646332
49,1467,4330,36667,208128,537502,2709649,5806221,31018310,64646116
50,1396,3841,35270,206313,452295,2670049,5515260,30771559,63679367
51,1396,3841,37016,207709,454390,2677382,5483832,30826176,65560274
52,1397,3771,42534,203728,499438,2739820,5364472,30987021,67633944
53,978,3771,39880,211970,456485,2688766,5543337,31655406,71096697
54,1397,3771,40508,216370,486099,2674239,5427888,30209752,72049059
55,1396,3772,35620,208618,460117,2588892,5454358,30385544,69115147
56,908,3352,36736,215951,466264,2566194,5487953,30185029,65251085
57,1467,3911,36178,224681,466123,2656849,5460783,31400135,71451214
58,908,3912,36807,208827,457742,2656081,5466510,30864239,67417366
59,908,2793,35270,208408,491266,2641344,5358116,31060634,67695825
60,1397,3771,35060,214414,459559,2622975,5298052,31141790,65740536
61,978,3701,35270,210852,459908,2650213,5414130,30426681,64146399
62,1466,2863,36597,210014,648062,2624861,5382980,30859071,63931426
63,978,12712,36318,203030,454460,2695541,5442275,30237829,66277200
64,1397,3841,36667,207779,452295,2583375,5379069,30410128,65641779
65,1397,3842,35270,207709,468987,2619902,5504505,31238941,66402775
66,1396,2864,34921,212737,451597,2576880,5473286,31264712,66450616
67,978,2863,33803,209106,454949,2623465,5467419,32560205,65113567
68,1397,3772,35270,223074,553775,2748830,5489070,30292515,64471233
69,978,3771,39041,220071,453482,2787802,5458828,30550231,64958379
70,1396,3772,40229,214134,439444,2648048,5397717,30026069,65991268
71,1397,3841,34293,208478,452784,2568149,5349037,30167708,66147433
72,978,3771,35270,220211,473387,2694982,5415317,30732868,69998925
73,1397,2934,35759,215252,454530,2647211,5409799,31068736,66799476
74,1396,3842,36317,210992,492943,2604817,5452682,30176159,66632275
75,1397,4400,35409,219652,462422,2579534,5564359,30041993,64914798
76,1397,3772,36737,209176,460885,2524359,5510721,30833649,64350616
77,1466,3911,35828,212668,466263,2728715,5417132,31205765,64625024
78,977,3702,36247,213855,468149,2643648,5391711,31110571,64471512
79,1467,3352,35270,210922,468149,2612010,5391850,31068876,63769044
80,1397,3771,35549,210782,467940,2573387,5496124,31790480,64193682
81,1467,3771,36667,223284,469406,2592664,5409031,30118889,64224831
82,977,3842,36807,213227,461025,2619483,5686373,30973122,65229853
83,1467,4260,36806,209735,597357,2613896,5439692,30598492,65423246
84,1467,3352,35271,208198,454949,2930279,5493470,31054418,65300952
85,908,4260,35480,207989,459139,2657547,5549274,31008672,66125923
86,908,3841,35829,206801,477996,2754208,5462740,32477653,65461798
87,1397,2794,35340,211481,462352,2653915,5492911,33689197,65183129
88,1397,4260,36248,209804,484004,2620181,5552486,30672175,65809470
89,977,3353,33874,211411,469406,2622975,5413640,30337982,65501048
90,1397,4261,34153,212249,457743,2652519,5491235,30978640,64673285
91,1466,4330,148832,203658,457952,2621090,5433685,31408585,65104487
92,978,4191,44420,210642,484283,2668094,5514282,30994914,65449576
93,1466,4889,46026,217487,456765,2935726,5431520,31686416,65362203
94,1397,4261,50985,210154,462492,2707205,5463508,31870728,65857171
95,908,4260,44699,214205,456067,2720753,5374948,32217353,64957471
96,1397,5238,44699,206382,453482,2591477,5474054,31607215,65477163
97,908,3283,44629,209176,482606,2860996,5396809,33322668,64565239
98,1467,4261,44839,211899,460746,2662785,5431171,31856271,65102392
99,1397,3353,44140,208128,483794,2948508,5450796,31673635,63978430
100,1397,4260,35270,268472,457044,2687299,5585451,30732937,65412699
101,1467,3771,34502,215741,456765,2687299,5502409,31125587,64791387
102,1397,3422,36248,233900,459629,2648677,5864958,31602676,63185656
103,1397,3841,36667,210783,462282,2687788,6396104,31042615,67037217
104,1467,3911,35759,208897,451946,2814132,5640347,31443856,64889026
105,1467,3771,36248,204986,461933,2633381,5753071,29790213,64696892
106,908,3911,36667,221887,472549,2807078,5468048,30995263,65379804
107,1397,3701,36318,211272,459628,2502917,5594391,30457132,65397474
108,908,3841,37156,210014,456486,2690582,5565058,30549393,65259117
109,1467,3702,36807,215601,458301,2644697,5586010,30639838,64576764
110,1397,3841,39112,209665,468149,2692329,5418460,30529558,64269879
111,1467,2864,36178,213926,505864,2652239,5405400,30220787,65019840
112,1397,3772,36318,227335,462282,2650214,5556886,30645076,64785241
113,1467,3352,37225,214344,563413,2634779,5469933,30352021,66894042
114,1397,3282,35690,205964,474295,2662435,5649146,31049530,62877375
115,908,3772,37016,206662,451387,2711814,5758798,30644657,65331683
116,1466,4190,36248,210922,460676,2585261,5666887,30040945,65303117
117,978,3353,36248,209385,475622,2971346,5497520,30229518,65598827
118,908,2863,35340,202192,457253,2637014,5555350,30981503,66912550
119,908,3842,36178,208198,458302,2825028,5523990,30936525,65072291
120,1397,3841,35479,308141,461514,2618436,5574835,30127060,65017884
121,978,3423,35758,241024,451107,2663763,5526854,31049111,67300102
122,1467,3771,35759,235366,467032,2756443,5534746,31240127,63964810
123,1397,2863,35759,236623,459349,2933911,5453800,30693337,63821425
124,1397,3282,36387,237183,465356,2673960,5454847,31170006,62929826
125,977,3352,35689,242630,460536,2865675,5575464,31082286,64434916
126,1467,2863,34851,236484,458999,2790525,5518683,31650657,64192634
127,978,3841,35549,237672,465984,2677312,5596556,31513837,63580541
128,1397,3911,36597,236135,538549,2736328,5846939,31927230,65386718
129,1397,3771,35340,246262,469546,2665230,5564359,32119993,65483379
130,1397,3422,35271,238230,447476,2630448,5439342,30738105,66174952
131,978,3632,35829,240884,465844,2664113,5351971,32157149,64073763
132,1397,4330,35060,242211,464587,3199937,5628403,31164279,64883020
133,1397,3842,35270,232922,458092,3355615,5509044,30545761,66367365
134,1397,3353,35340,248567,464378,2674239,5523362,30257176,63784200
135,978,3771,35200,239697,474365,2772646,5434244,30793559,64859413
136,1467,3353,35340,241582,450689,2592385,5434034,31786499,64905439
137,1397,4260,35061,242491,461164,2591756,5399323,30687679,65521582
138,908,3842,35200,239976,458791,2633731,5384935,30795864,64928766
139,977,3702,36597,244656,466543,2624652,5489069,30960831,62614561
140,1467,3772,41905,236275,470803,2646512,5443254,30750188,64495398
141,908,3842,34292,237043,455647,2636105,5535793,30921649,64398807
142,1397,3771,35689,244306,450898,2675845,5505203,31979122,63602332
143,978,3842,35410,236554,454879,3219633,5522524,30572720,67037845
144,978,3841,34432,266167,497972,2747084,5394225,30791185,63502598
145,908,3842,35271,219582,470244,2711883,5446326,30926818,64097300
146,1397,3771,37016,222097,461234,2676544,5382841,30977523,63881210
147,978,3423,36737,215811,456345,2681712,5356789,30402376,64097091
148,978,3771,34851,213785,465565,2652448,5580702,30395183,63198088
149,1397,3352,35759,214344,493222,2710278,5436479,31005948,65650230
150,1467,3842,41137,200027,466403,2574366,5504714,30578517,64454121
151,978,3841,36039,206592,455856,2576601,5382421,31110362,64325752
152,978,3772,36178,206522,462142,2537349,5551089,30521107,65125301
153,1397,3841,35829,206243,449291,2586588,5391640,30866195,64324146
154,908,3771,37156,210363,477997,2555857,5385914,33102527,66506071
155,977,3771,36737,204427,452993,2637851,5505343,30490516,64804657
156,1467,3841,35270,220979,457882,2652099,5461133,31598206,65058951
157,1467,3282,36388,211969,484213,2612010,5520708,30488211,64462992
158,978,3841,36388,212598,456416,2494397,5518683,29970894,65202266
159,1397,3422,36737,213367,462631,2572968,5434453,32040514,66391880
160,908,3911,35689,219303,455228,2581350,5479013,30634600,65049103
161,978,3771,37155,215811,470873,2622207,5455057,30388687,67707000
162,1466,3842,35270,213436,462073,2621928,5370339,30531165,63443791
163,1327,3701,36667,226357,454948,2604956,5453032,30774283,64117205
164,978,3353,35410,207919,462771,2509273,5348339,30303689,64245784
165,978,3283,36597,216090,461514,2586798,5413850,30201860,63536680
166,978,3772,35270,211970,456974,2536022,5532651,29562041,64364864
167,978,3771,35829,211201,451317,2603699,5498009,30538288,71846308
168,1467,3771,36178,221607,455508,2666067,5420904,30228331,66055941
169,1397,3423,35340,213366,470943,2718099,5509114,30409360,65081719
170,1466,3771,36388,214694,467172,2563819,5430752,30169943,65871280
171,978,3422,35270,206941,467799,2542937,5330110,30196344,64955445
172,1397,3702,36737,208268,464657,2599090,5458829,30170432,64950766
173,978,3423,36806,211969,499229,2540353,5501502,30471660,62853699
174,978,3422,35270,210853,447476,2616341,5412243,30961808,66694504
175,1397,3422,34990,211062,464518,2506619,5378300,30581730,65223289
176,1467,3771,34921,212808,453552,2563680,5393177,31370452,65242006
177,908,3353,34711,213366,457044,2612569,5406167,30009446,67462064
178,1466,3771,34851,211970,456974,2500682,5406517,30252635,63653317
179,978,3352,35689,223982,468707,2585331,5492701,30215480,65321206
180,1467,4260,35270,202960,446708,2653985,5352529,30469983,66418419
181,977,3841,34362,210503,446987,2552715,5519660,30734054,64234749
182,1397,3353,35690,214903,464727,2586867,5301055,30570695,63554141
183,1467,3771,35759,212179,463190,3067029,5352040,30073632,65201428
184,978,2864,35270,209176,451596,2950184,5408192,30474942,64598903
185,978,4191,36667,217836,460606,2701547,5426631,31175244,65254438
186,978,4331,34851,214204,456555,2615991,5415596,29724562,64416407
187,908,4261,34083,215461,464517,2607889,5363494,31216311,68459543
188,978,3911,34781,207081,450270,2606702,5451704,30080755,65377709
189,1467,2794,40369,213645,471292,2702386,5417831,30717362,67200926
190,1397,3771,37156,293056,455648,2637852,5590340,30820798,64447416
191,1397,3282,35270,216020,467450,2632613,5456942,30340986,64902016
192,1397,4260,35340,208338,462911,2749599,5390104,30252635,65457328
193,1397,3771,35270,203798,455438,3047893,5284713,30717712,65374496
194,978,3771,36946,208827,463749,2706786,5465812,32022146,64862207
195,1467,4261,35759,209036,459838,2663414,5368313,30431919,64799000
196,1397,3353,36667,208548,465216,2561374,5402745,31136343,64567195
197,1467,3842,33873,209386,477228,2731788,5386752,31021523,64724339
198,1467,3911,34292,211341,521858,2604188,5345894,29819687,63981363
199,978,3771,34781,215462,481349,2618854,5414478,30765414,64325962
200,1397,3842,35759,209315,511660,2570036,5423209,29969777,64894474
201,908,4261,34642,210014,562994,2688976,5544943,30962716,65232018
202,978,3353,34362,216300,456206,3216071,5434733,30498549,66925471
203,1397,3352,36737,206033,450619,2603769,5621070,31345658,65013414
204,1397,3352,36667,213227,474854,2646023,5511419,30670639,64408724
205,1467,3352,35270,205824,455648,2641413,5541171,30668403,65402293
206,1397,3283,36038,214833,462841,2759726,5408403,30922627,65730898
207,1466,3353,36737,211411,464657,2997327,5365380,30185867,66914645
208,1467,3771,35969,213437,463399,2981473,5383260,30918228,64908372
209,1397,3353,34921,210294,472480,3029664,5472168,30875204,64089268
210,1397,3702,35689,237951,667617,3058159,5296516,30585082,64460896
211,1466,3772,37086,210014,476321,2815110,5400719,30127898,62914531
212,978,3772,33873,220840,564880,3066959,5434243,30650454,63899718
213,978,3842,41626,220001,459209,3132820,5355881,31023479,62870670
214,1397,3772,34851,214065,474924,3296389,5549273,30462650,65189555
215,977,3353,34292,233341,452784,3357291,5472517,30095562,65601551
216,1467,3842,36318,222097,452364,2746385,5423349,30477805,64373594
217,978,3772,36178,225659,449710,2714468,5418459,30338471,65330635
218,1397,3841,36248,217068,461374,3129746,5506041,30265626,65023192
219,978,3702,35200,214064,449152,2682131,5490047,30421373,65855984
220,1467,3841,36667,209804,445660,2923225,5598442,30832392,64364794
221,1397,3772,35410,215112,472269,2704969,5511978,31819953,63880791
222,1467,3841,35340,217626,466543,3345907,5505692,30661908,65781603
223,1397,3353,35340,211411,584575,3084908,5353786,30698225,64723710
224,1467,3771,35270,211690,455578,2706995,5663674,30729236,66648129
225,1397,3772,36946,225169,452784,3007314,5449469,31198292,63784339
226,908,3841,36667,213785,462003,2976235,5438714,31306337,65887762
227,978,3283,33733,208059,447266,2872170,5473775,31265550,65083116
228,978,3771,35410,202891,490010,2732068,5477825,30449589,64168888
229,1397,3842,34293,206731,460327,2769573,5416224,30643819,65274832
230,1397,3771,33803,212319,452574,2595039,5486485,30900488,63575443
231,1397,3912,35340,212668,454880,2617109,5486486,30911592,65852423
232,978,3771,36178,213646,452784,2743243,5428307,31824494,64570897
233,1467,3423,43023,218953,477089,2812456,5428307,30636066,64675450
234,1467,3282,36667,211899,535127,2943340,5353437,30455526,64865839
235,1397,3841,33873,215252,468847,2840602,5467977,30447773,66204424
236,1397,3282,35200,220630,468498,2635268,5446536,30959713,66711196
237,977,3841,35479,294872,463539,2643439,5518612,32458376,65333499
238,1397,3352,35270,228732,467660,2915752,5411056,30830995,65885598
239,978,3772,35689,225449,465634,2646931,5363215,30771560,63790276
240,1467,4750,35340,213297,467171,2941873,5533070,34418484,66252545
241,1396,3842,36667,210363,474714,2686880,5391990,31059797,64590173
242,1467,4331,35479,214274,507889,2717401,5429075,31198362,65553151
243,978,4330,35689,208827,464238,2661458,5409450,30386312,66934200
244,908,3772,35200,216230,468079,2787104,5516447,30247607,64353899
245,1396,3771,35829,212039,623686,2725223,5525667,30644028,67553906
246,1397,4261,35759,210154,453273,2718379,6779884,31832664,66015992
247,1397,4191,34851,214554,460467,2696030,5956171,30401259,64734746
248,978,4331,37086,208268,454740,2648258,5529089,30119098,64442598
249,977,4191,46235,212877,483934,2736608,5518822,29685521,65902778
250,978,4330,42812,216160,459698,2818532,6075530,30431849,66833629
251,1467,4190,34781,206941,444752,2968552,5598651,30551768,64788733
252,978,2863,40927,214345,464168,2654054,5700201,31098488,65123764
253,1466,4749,36807,207360,455508,2939917,5445558,30557285,64504268
254,1397,3841,35200,213227,473037,2645465,5564080,30056520,63701437
255,1397,3772,34851,213227,467171,2653496,5425654,30930798,63723717
256,1397,4749,37994,210782,455926,2642880,5681204,30241670,66021369
257,1397,3283,36737,208477,458511,2617876,5497241,30542199,65575291
258,908,3771,35899,207500,456555,2737934,5557515,30751794,65765819
259,1397,3772,36667,212319,453063,2632613,5624493,30372554,71341282
260,907,3352,35340,209525,524860,2699312,5409730,30911871,64833083
261,1396,3772,38064,212109,485889,2632264,5502899,30670080,64726155
262,1467,3772,35759,213646,452085,2726621,5558213,31613501,64794670
263,1467,3842,34502,211341,479743,2718518,5511488,31017403,65309892
264,1396,3423,40019,215671,516759,2897593,5458689,35348706,65743259
265,1396,3772,37994,207360,443774,2547686,5566803,31041847,63474940
266,978,3422,42534,208897,466333,2724455,5489349,31023758,63700251
267,1467,3632,35549,215392,494619,2728855,5521826,31253397,65106513
268,977,3842,37086,223982,460467,2768036,5492702,30718130,64227904
269,1397,3352,35340,213087,515501,2835364,5468466,30696201,63367594
270,1397,3353,34781,218675,478765,2656360,5538587,30648848,65154704
271,1397,3771,35829,212528,479742,2852684,5441298,31028158,68660059
272,978,3772,36527,209944,461374,2703014,5544734,30624682,64139345
273,978,2863,34362,210294,474435,3149443,5508137,30647032,63706885
274,1397,3772,34781,212599,500346,2679268,5464206,30720086,64276235
275,1397,3352,35270,209036,540854,2886348,5540263,30559240,66981204
276,1466,3772,35340,211271,450759,2632264,5535096,30265137,64201644
277,1467,3911,35689,212389,531984,2633731,7110655,30328902,65521862
278,978,3911,35270,215252,457883,2682830,5503806,30760525,63485347
279,1467,3772,36877,214554,500207,3105791,5611712,30748162,65558319
280,908,3911,35759,213646,464587,2627515,5788342,30518663,64767502
281,1467,3702,35689,219094,462702,2731929,5523712,30659534,63971096
